PRES,Date/Time,Exact Time [ns]
"102,180,108,102,104,101",2025-05-02 16:07:02.094956,3050848334624
"102,178,108,102,105,101",2025-05-02 16:07:03.095497,3051848860734
"102,179,109,102,105,101",2025-05-02 16:07:04.096041,3052849405271
"102,179,108,102,104,101",2025-05-02 16:07:05.096491,3053849855956
"103,179,108,101,106,101",2025-05-02 16:07:06.096980,3054850344418
