COND,Date/Time,Exact Time [ns]
0.0,2025-05-02 16:25:07.104444,4135857820940
0.0,2025-05-02 16:25:08.104996,4136858358699
0.0,2025-05-02 16:25:09.105426,4137858789828
0.0,2025-05-02 16:25:10.105869,4138859232475
