TEMP,Date/Time,Exact Time [ns]
30.849,2025-05-02 16:25:07.090076,4135843454348
30.856,2025-05-02 16:25:08.090882,4136844245995
30.861,2025-05-02 16:25:09.091675,4137845038902
30.867,2025-05-02 16:25:10.092393,4138845756735
