COND,Date/Time,Exact Time [ns]
664.7,2025-05-02 16:33:37.781050,4646534413617
665.0,2025-05-02 16:33:38.781498,4647534861283
664.6,2025-05-02 16:33:39.781943,4648535306764
664.4,2025-05-02 16:33:40.782404,4649535767616
664.3,2025-05-02 16:33:41.782904,4650536267319
664.1,2025-05-02 16:33:42.783437,4651536799614
664.8,2025-05-02 16:33:43.783910,4652537273151
665.3,2025-05-02 16:33:44.784461,4653537824113
665.6,2025-05-02 16:33:45.784929,4654538292798
665.0,2025-05-02 16:33:46.785360,4655538722890
664.9,2025-05-02 16:33:47.785788,4656539151852
664.7,2025-05-02 16:33:48.786228,4657539591944
663.6,2025-05-02 16:33:49.786674,4658540037666
664.4,2025-05-02 16:33:50.787120,4659540483628
663.9,2025-05-02 16:33:51.787554,4660540918294
664.0,2025-05-02 16:33:52.788052,4661541417182
663.8,2025-05-02 16:33:53.788527,4662541890237
665.6,2025-05-02 16:33:54.789066,4663542430700
664.2,2025-05-02 16:33:55.789594,4664542957773
665.0,2025-05-02 16:33:56.790434,4665543792643
664.8,2025-05-02 16:33:57.790767,4666544128346
662.9,2025-05-02 16:33:58.791165,4667544528864
663.1,2025-05-02 16:33:59.791646,4668545010882
663.5,2025-05-02 16:34:00.792151,4669545515030
662.3,2025-05-02 16:34:01.792606,4670545969936
663.0,2025-05-02 16:34:02.793083,4671546448158
662.0,2025-05-02 16:34:03.793565,4672546928231
661.9,2025-05-02 16:34:04.794049,4673547413546
660.4,2025-05-02 16:34:05.794601,4674547966193
660.8,2025-05-02 16:34:06.795100,4675548464526
660.5,2025-05-02 16:34:07.795588,4676548952174
660.8,2025-05-02 16:34:08.796127,4677549491673
660.3,2025-05-02 16:34:09.796615,4678549978783
659.7,2025-05-02 16:34:10.797117,4679550481987
658.6,2025-05-02 16:34:11.797604,4680550969801
659.3,2025-05-02 16:34:12.798093,4681551457115
658.7,2025-05-02 16:34:13.798580,4682551944985
668.3,2025-05-02 16:34:14.799082,4683552445966
668.9,2025-05-02 16:34:15.799601,4684552965169
667.6,2025-05-02 16:34:16.800453,4685553814409
666.5,2025-05-02 16:34:17.801058,4686554416445
662.5,2025-05-02 16:34:18.801456,4687554820297
661.3,2025-05-02 16:34:19.801947,4688555310889
659.0,2025-05-02 16:34:20.802485,4689555848869
658.8,2025-05-02 16:34:21.802975,4690556339350
658.7,2025-05-02 16:34:22.803441,4691556805183
657.6,2025-05-02 16:34:23.803921,4692557284405
657.2,2025-05-02 16:34:24.804746,4693558111423
656.3,2025-05-02 16:34:25.805246,4694558611904
655.9,2025-05-02 16:34:26.805734,4695559098958
655.3,2025-05-02 16:34:27.806546,4696559906569
655.2,2025-05-02 16:34:28.806898,4697560257457
655.0,2025-05-02 16:34:29.807327,4698560693068
654.3,2025-05-02 16:34:30.808180,4699561539530
654.4,2025-05-02 16:34:31.808648,4700562013104
654.9,2025-05-02 16:34:32.809435,4701562792918
654.3,2025-05-02 16:34:33.810251,4702563610806
654.4,2025-05-02 16:34:34.810708,4703564072750
653.9,2025-05-02 16:34:35.811190,4704564554268
654.9,2025-05-02 16:34:36.811645,4705565009656
655.0,2025-05-02 16:34:37.812115,4706565479193
654.5,2025-05-02 16:34:38.812592,4707565956025
654.8,2025-05-02 16:34:39.813069,4708566431803
654.2,2025-05-02 16:34:40.813519,4709566882524
654.5,2025-05-02 16:34:41.813978,4710567342950
654.8,2025-05-02 16:34:42.814460,4711567825153
655.2,2025-05-02 16:34:43.815279,4712568639504
655.3,2025-05-02 16:34:44.815602,4713568960300
654.9,2025-05-02 16:34:45.816031,4714569394632
655.6,2025-05-02 16:34:46.816835,4715570193169
655.5,2025-05-02 16:34:47.817257,4716570621409
656.4,2025-05-02 16:34:48.818074,4717571431742
657.4,2025-05-02 16:34:49.818862,4718572223852
657.5,2025-05-02 16:34:50.819421,4719572778259
656.6,2025-05-02 16:34:51.819837,4720573202166
656.9,2025-05-02 16:34:52.820624,4721573981628
658.5,2025-05-02 16:34:53.821057,4722574421387
658.1,2025-05-02 16:34:54.821856,4723575215145
657.9,2025-05-02 16:34:55.822597,4724575957997
657.3,2025-05-02 16:34:56.822933,4725576292552
657.9,2025-05-02 16:34:57.823290,4726576654162
658.2,2025-05-02 16:34:58.823826,4727577190421
657.2,2025-05-02 16:34:59.824323,4728577687772
658.2,2025-05-02 16:35:00.824827,4729578191790
659.1,2025-05-02 16:35:01.825741,4730579106419
658.4,2025-05-02 16:35:02.826637,4731579997178
658.7,2025-05-02 16:35:03.827204,4732580563307
658.8,2025-05-02 16:35:04.828052,4733581412695
658.6,2025-05-02 16:35:05.828942,4734582306139
658.2,2025-05-02 16:35:06.829476,4735582841286
658.0,2025-05-02 16:35:07.829970,4736583334971
658.8,2025-05-02 16:35:08.830883,4737584248804
659.0,2025-05-02 16:35:09.831781,4738585142433
659.0,2025-05-02 16:35:10.832383,4739585741562
659.1,2025-05-02 16:35:11.832815,4740586179395
658.4,2025-05-02 16:35:12.833678,4741587043709
659.9,2025-05-02 16:35:13.834592,4742587952782
660.1,2025-05-02 16:35:14.835210,4743588568004
659.7,2025-05-02 16:35:15.835638,4744589002874
659.9,2025-05-02 16:35:16.836471,4745589835836
660.1,2025-05-02 16:35:17.836978,4746590341928
659.8,2025-05-02 16:35:18.837517,4747590881353
661.0,2025-05-02 16:35:19.837986,4748591351075
662.9,2025-05-02 16:35:20.838426,4749591788871
664.8,2025-05-02 16:35:21.838881,4750592244352
666.2,2025-05-02 16:35:22.839347,4751592711777
668.5,2025-05-02 16:35:23.839830,4752593194369
669.5,2025-05-02 16:35:24.840303,4753593667868
670.4,2025-05-02 16:35:25.841190,4754594550683
670.6,2025-05-02 16:35:26.841807,4755595165497
673.3,2025-05-02 16:35:27.842245,4756595610829
674.3,2025-05-02 16:35:28.843114,4757596479107
674.6,2025-05-02 16:35:29.844202,4758597564643
675.3,2025-05-02 16:35:30.844657,4759598021587
675.5,2025-05-02 16:35:31.845652,4760599013105
677.1,2025-05-02 16:35:32.846118,4761599483752
676.4,2025-05-02 16:35:33.846625,4762599990344
676.9,2025-05-02 16:35:34.847137,4763600502159
677.6,2025-05-02 16:35:35.847671,4764601035306
676.2,2025-05-02 16:35:36.848158,4765601522676
676.8,2025-05-02 16:35:37.849045,4766602404675
678.7,2025-05-02 16:35:38.849360,4767602718193
679.3,2025-05-02 16:35:39.850458,4768603822415
681.1,2025-05-02 16:35:40.851383,4769604743674
682.5,2025-05-02 16:35:41.851844,4770605209784
681.0,2025-05-02 16:35:42.852350,4771605715135
679.1,2025-05-02 16:35:43.852869,4772606232098
681.4,2025-05-02 16:35:44.853620,4773606992208
678.9,2025-05-02 16:35:45.854258,4774607621171
680.0,2025-05-02 16:35:46.855094,4775608455059
676.4,2025-05-02 16:35:47.855637,4776608994577
678.3,2025-05-02 16:35:48.856410,4777609769835
674.0,2025-05-02 16:35:49.856737,4778610095372
677.9,2025-05-02 16:35:50.857165,4779610528705
676.8,2025-05-02 16:35:51.858019,4780611378037
677.8,2025-05-02 16:35:52.858452,4781611816518
676.8,2025-05-02 16:35:53.859301,4782612659258
677.7,2025-05-02 16:35:54.859752,4783613117147
677.9,2025-05-02 16:35:55.860663,4784614027498
677.1,2025-05-02 16:35:56.861219,4785614583053
676.5,2025-05-02 16:35:57.862103,4786615468793
677.0,2025-05-02 16:35:58.865873,4787619237737
676.5,2025-05-02 16:35:59.866752,4788620112403
677.0,2025-05-02 16:36:00.867124,4789620484736
676.6,2025-05-02 16:36:01.867443,4790620802365
676.0,2025-05-02 16:36:02.867777,4791621141198
675.7,2025-05-02 16:36:03.868369,4792621734086
675.9,2025-05-02 16:36:04.868854,4793622218919
677.6,2025-05-02 16:36:05.869327,4794622693251
677.2,2025-05-02 16:36:06.869801,4795623166177
678.2,2025-05-02 16:36:07.870386,4796623750361
678.6,2025-05-02 16:36:08.870992,4797624349287
677.8,2025-05-02 16:36:09.872414,4798625777082
678.1,2025-05-02 16:36:10.872826,4799626188008
676.1,2025-05-02 16:36:11.873482,4800626841359
676.2,2025-05-02 16:36:12.873843,4801627207895
673.4,2025-05-02 16:36:13.874453,4802627818432
673.8,2025-05-02 16:36:14.875447,4803628817190
673.7,2025-05-02 16:36:15.876606,4804629978208
674.0,2025-05-02 16:36:16.878431,4805631795060
672.9,2025-05-02 16:36:17.878870,4806632232207
672.7,2025-05-02 16:36:18.882581,4807635946336
672.0,2025-05-02 16:36:19.883495,4808636856076
671.9,2025-05-02 16:36:20.884153,4809637511668
668.1,2025-05-02 16:36:21.884671,4810638036057
668.6,2025-05-02 16:36:22.885557,4811638915260
666.6,2025-05-02 16:36:23.886438,4812639797296
666.5,2025-05-02 16:36:24.886947,4813640311610
664.1,2025-05-02 16:36:25.887815,4814641174091
663.1,2025-05-02 16:36:26.888324,4815641689498
662.2,2025-05-02 16:36:27.889191,4816642549460
661.5,2025-05-02 16:36:28.889964,4817643324812
661.7,2025-05-02 16:36:29.890494,4818643857885
661.5,2025-05-02 16:36:30.891389,4819644749885
659.2,2025-05-02 16:36:31.891932,4820645297421
659.1,2025-05-02 16:36:32.892497,4821645861920
659.3,2025-05-02 16:36:33.893270,4822646635253
658.9,2025-05-02 16:36:34.894157,4823647516567
657.3,2025-05-02 16:36:35.894785,4824648143826
656.7,2025-05-02 16:36:36.895276,4825648641807
658.8,2025-05-02 16:36:37.896130,4826649488010
659.2,2025-05-02 16:36:38.896545,4827649909972
657.9,2025-05-02 16:36:39.897416,4828650781138
658.4,2025-05-02 16:36:40.897930,4829651293953
658.0,2025-05-02 16:36:41.898413,4830651776785
657.9,2025-05-02 16:36:42.898929,4831652293840
657.4,2025-05-02 16:36:43.899459,4832652824062
657.5,2025-05-02 16:36:44.899980,4833653364691
656.3,2025-05-02 16:36:45.900491,4834653880857
656.2,2025-05-02 16:36:46.901023,4835654387171
650.0,2025-05-02 16:36:47.901786,4836655150782
656.6,2025-05-02 16:36:48.902276,4837655640633
655.9,2025-05-02 16:36:49.902812,4838656175632
656.3,2025-05-02 16:36:50.903329,4839656693243
656.1,2025-05-02 16:36:51.903873,4840657238557
656.2,2025-05-02 16:36:52.904467,4841657825057
656.4,2025-05-02 16:36:53.905356,4842658717371
656.0,2025-05-02 16:36:54.905798,4843659158241
655.8,2025-05-02 16:36:55.906429,4844659793573
656.2,2025-05-02 16:36:56.906960,4845660325147
655.3,2025-05-02 16:36:57.907476,4846660840405
656.3,2025-05-02 16:36:58.907989,4847661354183
656.2,2025-05-02 16:36:59.909639,4848663004052
655.2,2025-05-02 16:37:00.910721,4849664086496
655.6,2025-05-02 16:37:01.911839,4850665203477
654.7,2025-05-02 16:37:02.912318,4851665682051
653.9,2025-05-02 16:37:03.912794,4852666158809
654.7,2025-05-02 16:37:04.913306,4853666671549
655.1,2025-05-02 16:37:05.913778,4854667142697
655.0,2025-05-02 16:37:06.914294,4855667658678
654.4,2025-05-02 16:37:07.915297,4856668659659
654.8,2025-05-02 16:37:08.915933,4857669293491
654.7,2025-05-02 16:37:09.916495,4858669853435
654.9,2025-05-02 16:37:10.917904,4859671268675
654.5,2025-05-02 16:37:11.918895,4860672260453
655.4,2025-05-02 16:37:12.919461,4861672824785
655.5,2025-05-02 16:37:13.920000,4862673364581
654.1,2025-05-02 16:37:14.920591,4863673955506
653.9,2025-05-02 16:37:15.921477,4864674842080
655.0,2025-05-02 16:37:16.921982,4865675347042
654.3,2025-05-02 16:37:17.922471,4866675835708
654.9,2025-05-02 16:37:18.923362,4867676723504
655.8,2025-05-02 16:37:19.923950,4868677308540
654.9,2025-05-02 16:37:20.924369,4869677733910
655.7,2025-05-02 16:37:21.925215,4870678580447
657.4,2025-05-02 16:37:22.925984,4871679348428
657.0,2025-05-02 16:37:23.926578,4872679941908
657.4,2025-05-02 16:37:24.927659,4873681024463
655.5,2025-05-02 16:37:25.928135,4874681498518
656.5,2025-05-02 16:37:26.928686,4875682044147
655.9,2025-05-02 16:37:27.929191,4876682548962
654.6,2025-05-02 16:37:28.929619,4877682976461
655.4,2025-05-02 16:37:29.930084,4878683448572
654.8,2025-05-02 16:37:30.930552,4879683916571
654.9,2025-05-02 16:37:31.931077,4880684441218
654.6,2025-05-02 16:37:32.931562,4881684926588
654.8,2025-05-02 16:37:33.932052,4882685416217
655.4,2025-05-02 16:37:34.932536,4883685901254
655.0,2025-05-02 16:37:35.933016,4884686381049
654.9,2025-05-02 16:37:36.934207,4885687571882
656.3,2025-05-02 16:37:37.934710,4886688075215
655.7,2025-05-02 16:37:38.935195,4887688559529
655.9,2025-05-02 16:37:39.935705,4888689069177
655.7,2025-05-02 16:37:40.936434,4889689806435
656.0,2025-05-02 16:37:41.937440,4890690807879
656.4,2025-05-02 16:37:42.939102,4891692465193
656.8,2025-05-02 16:37:43.939523,4892692884822
656.6,2025-05-02 16:37:44.940318,4893693681396
656.9,2025-05-02 16:37:45.940729,4894694090618
657.3,2025-05-02 16:37:46.941425,4895694782821
657.3,2025-05-02 16:37:47.942310,4896695670802
656.2,2025-05-02 16:37:48.942965,4897696324357
656.3,2025-05-02 16:37:49.943397,4898696762152
659.5,2025-05-02 16:37:50.943873,4899697237726
660.3,2025-05-02 16:37:51.944407,4900697771873
661.2,2025-05-02 16:37:52.944950,4901698313724
662.2,2025-05-02 16:37:53.945923,4902699284391
664.1,2025-05-02 16:37:54.946285,4903699645149
665.6,2025-05-02 16:37:55.946901,4904700259871
663.1,2025-05-02 16:37:56.947376,4905700740926
666.7,2025-05-02 16:37:57.947854,4906701218722
666.7,2025-05-02 16:37:58.948331,4907701695276
665.3,2025-05-02 16:37:59.948809,4908702173109
668.3,2025-05-02 16:38:00.949279,4909702643683
671.7,2025-05-02 16:38:01.949791,4910703155293
674.5,2025-05-02 16:38:02.950267,4911703632756
670.7,2025-05-02 16:38:03.950754,4912704117625
669.5,2025-05-02 16:38:04.951244,4913704608643
667.8,2025-05-02 16:38:05.951714,4914705078328
670.2,2025-05-02 16:38:06.952204,4915705568920
669.3,2025-05-02 16:38:07.952669,4916706033623
667.9,2025-05-02 16:38:08.953156,4917706520437
669.5,2025-05-02 16:38:09.953636,4918706998381
667.2,2025-05-02 16:38:10.954076,4919707438954
669.7,2025-05-02 16:38:11.954526,4920707933732
670.6,2025-05-02 16:38:12.955039,4921708403268
666.9,2025-05-02 16:38:13.955954,4922709321101
664.9,2025-05-02 16:38:14.956306,4923709666322
666.7,2025-05-02 16:38:15.956628,4924709986581
669.5,2025-05-02 16:38:16.956993,4925710357877
666.5,2025-05-02 16:38:17.957471,4926710835265
668.3,2025-05-02 16:38:18.957964,4927711327042
669.5,2025-05-02 16:38:19.958453,4928711817745
669.8,2025-05-02 16:38:20.958941,4929712305652
667.9,2025-05-02 16:38:21.959418,4930712782152
665.6,2025-05-02 16:38:22.959937,4931713302429
665.4,2025-05-02 16:38:23.961161,4932714523299
665.6,2025-05-02 16:38:24.961541,4933714902205
665.8,2025-05-02 16:38:25.961946,4934715306446
665.9,2025-05-02 16:38:26.962334,4935715694760
665.4,2025-05-02 16:38:27.962743,4936716104426
666.4,2025-05-02 16:38:28.963071,4937716429536
666.3,2025-05-02 16:38:29.963426,4938716790314
666.7,2025-05-02 16:38:30.964344,4939717716665
665.9,2025-05-02 16:38:31.966169,4940719531905
666.5,2025-05-02 16:38:32.967279,4941720642219
666.8,2025-05-02 16:38:33.967727,4942721090737
666.9,2025-05-02 16:38:34.968214,4943721577051
667.0,2025-05-02 16:38:35.968645,4944722008551
667.0,2025-05-02 16:38:36.969356,4945722764754
666.9,2025-05-02 16:38:37.970127,4946723489957
666.5,2025-05-02 16:38:38.970673,4947724037475
667.2,2025-05-02 16:38:39.971471,4948724834530
666.1,2025-05-02 16:38:40.971916,4949725278844
666.6,2025-05-02 16:38:41.972720,4950726083417
666.3,2025-05-02 16:38:42.973245,4951726607269
666.1,2025-05-02 16:38:43.974021,4952727384231
666.5,2025-05-02 16:38:44.974490,4953727851212
667.0,2025-05-02 16:38:45.974903,4954728263730
667.2,2025-05-02 16:38:46.975282,4955728643377
666.9,2025-05-02 16:38:47.976006,4956729367692
666.6,2025-05-02 16:38:48.976414,4957729776339
667.0,2025-05-02 16:38:49.976742,4958730101098
667.4,2025-05-02 16:38:50.977034,4959730391931
667.2,2025-05-02 16:38:51.977485,4960730848912
666.6,2025-05-02 16:38:52.977951,4961731314152
666.9,2025-05-02 16:38:53.978435,4962731799484
666.0,2025-05-02 16:38:54.979055,4963732422613
667.1,2025-05-02 16:38:55.979535,4964732899335
667.5,2025-05-02 16:38:56.980406,4965733765946
665.9,2025-05-02 16:38:57.981006,4966734365223
666.8,2025-05-02 16:38:58.981470,4967734835296
666.1,2025-05-02 16:38:59.985222,4968738587222
666.7,2025-05-02 16:39:00.987269,4969740637277
666.4,2025-05-02 16:39:01.987942,4970741307054
667.0,2025-05-02 16:39:02.989746,4971743110812
666.1,2025-05-02 16:39:03.990739,4972744099978
666.8,2025-05-02 16:39:04.994192,4973747556533
667.0,2025-05-02 16:39:05.994709,4974748073940
666.7,2025-05-02 16:39:06.995283,4975748649625
666.0,2025-05-02 16:39:07.995902,4976749266661
666.6,2025-05-02 16:39:08.996430,4977749793512
666.8,2025-05-02 16:39:09.996947,4978750311216
666.8,2025-05-02 16:39:10.997455,4979750820363
666.3,2025-05-02 16:39:11.997980,4980751345011
666.1,2025-05-02 16:39:12.998496,4981751861010
665.8,2025-05-02 16:39:13.999039,4982752403935
666.2,2025-05-02 16:39:14.999643,4983753007324
666.6,2025-05-02 16:39:16.000148,4984753513342
665.7,2025-05-02 16:39:17.000645,4985754009045
666.0,2025-05-02 16:39:18.001791,4986755151970
666.3,2025-05-02 16:39:19.002199,4987755562321
665.7,2025-05-02 16:39:20.002688,4988756053561
665.7,2025-05-02 16:39:21.003491,4989756855542
665.4,2025-05-02 16:39:22.004370,4990757730283
666.0,2025-05-02 16:39:23.004668,4991758026115
666.0,2025-05-02 16:39:24.005137,4992758501448
665.4,2025-05-02 16:39:25.005709,4993759074892
665.8,2025-05-02 16:39:26.006194,4994759558539
665.1,2025-05-02 16:39:27.006703,4995760067317
665.9,2025-05-02 16:39:28.007606,4996760967242
664.9,2025-05-02 16:39:29.008139,4997761503908
665.4,2025-05-02 16:39:30.008759,4998762123759
665.8,2025-05-02 16:39:31.009253,4999762617518
665.7,2025-05-02 16:39:32.009882,5000763246073
665.0,2025-05-02 16:39:33.010372,5001763737165
665.9,2025-05-02 16:39:34.010829,5002764193609
665.5,2025-05-02 16:39:35.011359,5003764723256
665.0,2025-05-02 16:39:36.011842,5004765206256
664.9,2025-05-02 16:39:37.012328,5005765692551
665.4,2025-05-02 16:39:38.012797,5006766161366
664.4,2025-05-02 16:39:39.013619,5007766982754
664.9,2025-05-02 16:39:40.017856,5008771218142
664.9,2025-05-02 16:39:41.018668,5009772032605
665.2,2025-05-02 16:39:42.019174,5010772536382
664.4,2025-05-02 16:39:43.020013,5011773375826
664.1,2025-05-02 16:39:44.020809,5012774173158
666.0,2025-05-02 16:39:45.022228,5013775590398
665.0,2025-05-02 16:39:46.023415,5014776778213
665.1,2025-05-02 16:39:47.024190,5015777554138
665.1,2025-05-02 16:39:48.024937,5016778300545
665.2,2025-05-02 16:39:49.025713,5017779075989
665.6,2025-05-02 16:39:50.026344,5018779709507
664.7,2025-05-02 16:39:51.026861,5019780226302
665.1,2025-05-02 16:39:52.028069,5020781433931
665.9,2025-05-02 16:39:53.028647,5021782011505
665.2,2025-05-02 16:39:54.029676,5022783040189
665.1,2025-05-02 16:39:55.033692,5023787056578
665.4,2025-05-02 16:39:56.034517,5024787876559
665.7,2025-05-02 16:39:57.034850,5025788208428
666.3,2025-05-02 16:39:58.035321,5026788685372
666.2,2025-05-02 16:39:59.035904,5027789267890
666.0,2025-05-02 16:40:00.036644,5028790010352
664.9,2025-05-02 16:40:01.037262,5029790628019
665.6,2025-05-02 16:40:02.038155,5030791514573
666.0,2025-05-02 16:40:03.038545,5031791903258
665.7,2025-05-02 16:40:04.039061,5032792427554
665.9,2025-05-02 16:40:05.040139,5033793500757
665.8,2025-05-02 16:40:06.040503,5034793863460
665.0,2025-05-02 16:40:07.040822,5035794179737
666.1,2025-05-02 16:40:08.041674,5036795038311
665.4,2025-05-02 16:40:09.042165,5037795531829
665.1,2025-05-02 16:40:10.042767,5038796132624
665.2,2025-05-02 16:40:11.043675,5039797036735
666.1,2025-05-02 16:40:12.044254,5040797611938
666.0,2025-05-02 16:40:13.044657,5041798021771
666.0,2025-05-02 16:40:14.045151,5042798515603
667.0,2025-05-02 16:40:15.045645,5043799009343
