PRES,Date/Time,Exact Time [ns]
"103,102,132,102,102,102",2025-05-02 16:25:07.112635,4135866012866
"103,102,121,102,102,103",2025-05-02 16:25:08.113083,4136866443551
"103,102,127,101,102,103",2025-05-02 16:25:09.113456,4137866817161
"103,102,130,101,100,103",2025-05-02 16:25:10.113816,4138867177920
