PRES,Date/Time,Exact Time [ns]
"105,105,105,104,104,104",2025-05-02 16:37:58.964860,4907718224091
"104,106,105,103,104,105",2025-05-02 16:37:59.965335,4908718699461
"104,107,104,103,104,105",2025-05-02 16:38:00.965842,4909719206479
"104,107,104,102,104,105",2025-05-02 16:38:01.966351,4910719715923
"105,107,105,103,104,105",2025-05-02 16:38:02.967027,4911720390922
"103,107,105,104,104,103",2025-05-02 16:38:03.967581,4912720944644
"105,107,105,103,103,105",2025-05-02 16:38:04.968180,4913721544180
"105,106,105,103,104,105",2025-05-02 16:38:05.968673,4914722036957
"105,107,104,103,104,105",2025-05-02 16:38:06.969417,4915722969549
"105,105,105,103,104,105",2025-05-02 16:38:07.970122,4916723486160
"104,107,105,102,104,105",2025-05-02 16:38:08.970987,4917724351604
"104,106,104,103,104,106",2025-05-02 16:38:09.971765,4918725128529
"105,107,105,103,104,105",2025-05-02 16:38:10.972541,4919725904788
,2025-05-02 16:38:11.974288,4920727665121
"104,106,104,102,104,105",2025-05-02 16:38:12.974807,4921728171009
"105,107,105,103,104,104",2025-05-02 16:38:13.975606,4922728969249
"105,106,105,103,104,105",2025-05-02 16:38:14.976126,4923729490360
"105,106,104,103,104,105",2025-05-02 16:38:15.976610,4924729974803
"105,105,103,102,104,105",2025-05-02 16:38:16.977148,4925730511451
"105,107,104,103,104,105",2025-05-02 16:38:17.977616,4926730981043
"105,107,104,103,104,105",2025-05-02 16:38:18.978131,4927731495227
"105,108,106,103,104,105",2025-05-02 16:38:19.978692,4928732058171
"105,107,104,103,104,105",2025-05-02 16:38:20.979232,4929732595467
"105,105,104,102,104,105",2025-05-02 16:38:21.979783,4930733146615
"105,107,104,102,104,106",2025-05-02 16:38:22.980238,4931733602077
"105,107,104,103,104,104",2025-05-02 16:38:23.981020,4932734383947
"105,107,104,103,104,106",2025-05-02 16:38:24.981603,4933734968187
"105,108,104,103,104,105",2025-05-02 16:38:25.982094,4934735458075
"105,107,104,103,104,106",2025-05-02 16:38:26.982574,4935735937167
"104,105,104,102,104,104",2025-05-02 16:38:27.983509,4936736873889
"105,105,105,103,104,105",2025-05-02 16:38:28.983986,4937737350573
"104,107,104,103,104,105",2025-05-02 16:38:29.984551,4938737915406
"105,107,104,102,104,105",2025-05-02 16:38:30.985437,4939738808628
"105,107,104,102,103,105",2025-05-02 16:38:31.986900,4940740274664
"106,107,104,100,104,105",2025-05-02 16:38:32.987800,4941741162515
"105,107,104,103,104,105",2025-05-02 16:38:33.988202,4942741564052
"105,106,104,102,104,105",2025-05-02 16:38:34.988697,4943742059403
"105,107,104,103,104,105",2025-05-02 16:38:35.989411,4944742774514
"105,108,104,102,104,106",2025-05-02 16:38:36.990255,4945743619217
"105,107,104,102,104,104",2025-05-02 16:38:37.990980,4946744343827
"105,107,104,102,104,104",2025-05-02 16:38:38.991472,4947744834919
"104,107,104,103,104,105",2025-05-02 16:38:39.991905,4948745269141
"105,107,104,102,104,104",2025-05-02 16:38:40.992438,4949745801825
"105,106,104,103,104,105",2025-05-02 16:38:41.992973,4950746337621
"105,108,104,102,103,106",2025-05-02 16:38:42.993485,4951746848713
"105,107,104,102,104,105",2025-05-02 16:38:43.994250,4952747614953
"105,107,104,103,104,105",2025-05-02 16:38:44.994779,4953748143008
"105,107,104,103,105,105",2025-05-02 16:38:45.995261,4954748624767
"104,107,104,102,104,105",2025-05-02 16:38:46.996114,4955749479563
"105,106,103,102,104,105",2025-05-02 16:38:47.997435,4956750798821
"105,108,105,102,104,104",2025-05-02 16:38:48.997978,4957751342302
"104,108,104,101,104,104",2025-05-02 16:38:49.998732,4958752096413
"105,109,103,102,104,105",2025-05-02 16:38:50.999197,4959752561227
"104,108,105,103,104,105",2025-05-02 16:38:52.000363,4960753726874
"104,106,105,102,104,104",2025-05-02 16:38:53.000805,4961754169263
"104,108,104,102,104,105",2025-05-02 16:38:54.001717,4962755080373
,2025-05-02 16:38:55.003037,4963756400854
"105,106,105,102,104,105",2025-05-02 16:38:56.003482,4964756846002
"105,108,105,102,104,105",2025-05-02 16:38:57.004242,4965757606964
"105,107,105,102,104,106",2025-05-02 16:38:58.004991,4966758356112
"104,108,105,102,104,105",2025-05-02 16:38:59.005792,4967759156981
"105,108,104,102,104,105",2025-05-02 16:39:00.006267,4968759631370
"105,106,104,103,104,105",2025-05-02 16:39:01.007994,4969761366888
"105,109,104,102,104,104",2025-05-02 16:39:02.008716,4970762079869
"105,108,104,103,104,104",2025-05-02 16:39:03.009503,4971762868442
"104,108,104,102,105,105",2025-05-02 16:39:04.010341,4972763705886
"104,108,104,103,104,105",2025-05-02 16:39:05.011171,4973764534867
"104,107,104,102,104,105",2025-05-02 16:39:06.011650,4974765014422
"105,108,104,102,104,105",2025-05-02 16:39:07.012199,4975765564921
"105,107,104,103,104,105",2025-05-02 16:39:08.012997,4976766362495
"105,109,104,103,105,105",2025-05-02 16:39:09.013483,4977766847420
"105,105,104,103,104,104",2025-05-02 16:39:10.014273,4978767637864
"104,109,104,104,104,105",2025-05-02 16:39:11.014773,4979768137178
"105,108,104,103,103,104",2025-05-02 16:39:12.015541,4980768905177
"105,109,104,102,104,105",2025-05-02 16:39:13.016061,4981769425806
"105,108,104,102,104,105",2025-05-02 16:39:14.016576,4982769941343
"105,108,104,102,104,104",2025-05-02 16:39:15.017094,4983770458027
"104,106,104,102,104,105",2025-05-02 16:39:16.017628,4984770993342
"105,107,104,102,104,105",2025-05-02 16:39:17.018129,4985771493156
"105,109,104,101,104,105",2025-05-02 16:39:18.018937,4986772301415
"105,108,104,103,104,105",2025-05-02 16:39:19.019818,4987773181747
"104,108,105,102,104,105",2025-05-02 16:39:20.020276,4988773640173
"104,107,104,103,104,106",2025-05-02 16:39:21.021137,4989774534098
"105,109,103,102,104,105",2025-05-02 16:39:22.022009,4990775373986
"104,108,104,102,104,105",2025-05-02 16:39:23.022846,4991776210078
"105,109,104,102,104,104",2025-05-02 16:39:24.023340,4992776705189
"105,109,104,103,104,105",2025-05-02 16:39:25.023857,4993777220910
"104,107,102,105,104,105",2025-05-02 16:39:26.024725,4994778089299
"105,110,104,103,104,105",2025-05-02 16:39:27.025200,4995778564668
"105,108,104,102,104,105",2025-05-02 16:39:28.026068,4996779431742
"105,109,105,103,104,105",2025-05-02 16:39:29.026819,4997780183815
"105,107,105,103,104,104",2025-05-02 16:39:30.027334,4998780698667
"104,109,104,103,104,105",2025-05-02 16:39:31.027896,4999781260999
"105,109,104,102,104,104",2025-05-02 16:39:32.028471,5000781835184
"105,108,104,104,104,104",2025-05-02 16:39:33.028955,5001782319424
"105,108,104,103,104,105",2025-05-02 16:39:34.029480,5002782845053
"105,108,104,103,104,105",2025-05-02 16:39:35.030050,5003783414423
"105,107,104,102,104,105",2025-05-02 16:39:36.030586,5004783950385
,2025-05-02 16:39:37.032301,5005785664829
"105,108,104,103,104,105",2025-05-02 16:39:38.032778,5006786141680
"105,108,104,103,104,105",2025-05-02 16:39:39.033569,5007786932883
"105,106,103,102,104,104",2025-05-02 16:39:40.034335,5008787697994
"106,105,103,101,104,105",2025-05-02 16:39:41.035149,5009788512419
"105,106,104,103,104,105",2025-05-02 16:39:42.035663,5010789026715
"105,107,104,104,104,105",2025-05-02 16:39:43.036502,5011789864863
"105,107,104,102,104,105",2025-05-02 16:39:44.037042,5012790406362
"105,108,104,103,104,105",2025-05-02 16:39:45.038282,5013791645639
"105,106,103,103,104,105",2025-05-02 16:39:46.039508,5014792869972
"105,107,103,103,104,105",2025-05-02 16:39:47.040317,5015793679749
"104,106,104,103,104,105",2025-05-02 16:39:48.040739,5016794102286
"105,106,104,102,104,105",2025-05-02 16:39:49.041594,5017794957933
"105,107,104,102,104,105",2025-05-02 16:39:50.042100,5018795463970
"105,106,104,103,104,105",2025-05-02 16:39:51.042866,5019796230024
"105,107,104,103,104,105",2025-05-02 16:39:52.043705,5020797070246
"105,107,104,102,105,104",2025-05-02 16:39:53.044224,5021797587968
"105,108,103,103,104,105",2025-05-02 16:39:54.045206,5022798579041
"105,106,104,103,104,106",2025-05-02 16:39:55.046259,5023799622337
"105,107,104,103,103,105",2025-05-02 16:39:56.047005,5024800368892
"105,107,104,102,104,106",2025-05-02 16:39:57.047799,5025801163132
"105,107,104,103,104,105",2025-05-02 16:39:58.048670,5026802034317
"105,107,104,103,104,104",2025-05-02 16:39:59.049176,5027802541020
"105,108,104,103,104,105",2025-05-02 16:40:00.050027,5028803390741
"104,107,104,102,104,105",2025-05-02 16:40:01.050545,5029803908222
"104,107,104,103,104,105",2025-05-02 16:40:02.051324,5030804687499
"105,107,104,103,104,105",2025-05-02 16:40:03.051936,5031805299647
"105,107,103,103,103,105",2025-05-02 16:40:04.052454,5032805819017
"103,107,104,102,104,105",2025-05-02 16:40:05.053327,5033806714553
"105,106,104,103,104,105",2025-05-02 16:40:06.053830,5034807193849
"105,108,104,103,104,105",2025-05-02 16:40:07.054283,5035807647311
"105,108,104,102,104,105",2025-05-02 16:40:08.055108,5036808470700
"105,108,104,103,105,104",2025-05-02 16:40:09.055618,5037808983125
"105,109,104,103,104,105",2025-05-02 16:40:10.056469,5038809832309
"105,108,104,103,104,105",2025-05-02 16:40:11.057261,5039810624050
"105,108,104,103,104,105",2025-05-02 16:40:12.058061,5040811425382
"105,106,103,102,103,105",2025-05-02 16:40:13.058807,5041812170252
"105,107,104,102,104,105",2025-05-02 16:40:14.059565,5042812928048
"105,106,104,102,104,104",2025-05-02 16:40:15.060426,5043813789214
"104,107,104,101,103,105",2025-05-02 16:40:16.061211,5044814575584
"104,105,104,102,104,105",2025-05-02 16:40:17.062008,5045815371102
"104,106,104,103,104,105",2025-05-02 16:40:18.062516,5046815880082
,2025-05-02 16:40:19.064611,5047817974619
"104,107,103,103,104,105",2025-05-02 16:40:20.065374,5048818737989
"104,108,104,102,104,105",2025-05-02 16:40:21.066086,5049819449414
"105,108,104,102,104,103",2025-05-02 16:40:22.066961,5050820325784
"104,108,104,103,104,105",2025-05-02 16:40:23.067834,5051821205820
"105,108,104,102,103,104",2025-05-02 16:40:24.069057,5052822420968
"104,107,104,103,104,104",2025-05-02 16:40:25.071360,5053824731504
"105,108,105,102,104,105",2025-05-02 16:40:26.072002,5054825366078
"105,108,103,103,104,105",2025-05-02 16:40:27.072588,5055825951281
"105,108,105,102,104,105",2025-05-02 16:40:28.073378,5056826741373
"105,108,104,103,104,105",2025-05-02 16:40:29.073866,5057827229835
"104,108,104,102,104,104",2025-05-02 16:40:30.074333,5058827696353
"105,107,104,103,104,104",2025-05-02 16:40:31.075133,5059828498112
"105,108,104,102,103,105",2025-05-02 16:40:32.075940,5060829304352
"104,108,104,102,104,104",2025-05-02 16:40:33.076735,5061830099036
"104,108,105,104,104,105",2025-05-02 16:40:34.077547,5062830911610
"105,107,105,103,104,105",2025-05-02 16:40:35.078061,5063831425239
"105,108,105,103,104,105",2025-05-02 16:40:36.078881,5064832244738
"106,108,104,103,104,105",2025-05-02 16:40:37.079397,5065832760479
"105,108,104,102,104,105",2025-05-02 16:40:38.080321,5066833685626
"105,109,104,103,104,104",2025-05-02 16:40:39.080803,5067834167903
"104,108,104,103,104,105",2025-05-02 16:40:40.081629,5068834993921
"104,108,104,103,104,105",2025-05-02 16:40:41.082438,5069835800754
"104,108,104,102,104,105",2025-05-02 16:40:42.083883,5070837253383
"105,105,105,103,104,105",2025-05-02 16:40:43.084456,5071837817845
"105,108,104,102,104,105",2025-05-02 16:40:44.085129,5072838505771
"105,108,104,102,104,104",2025-05-02 16:40:45.085624,5073838987455
"104,107,105,103,104,105",2025-05-02 16:40:46.086197,5074839560455
"105,108,104,103,104,105",2025-05-02 16:40:47.087044,5075840408380
"104,108,104,102,104,106",2025-05-02 16:40:48.087501,5076840864305
"104,107,105,102,104,105",2025-05-02 16:40:49.088280,5077841643897
"105,108,103,103,104,105",2025-05-02 16:40:50.089137,5078842501545
"104,108,104,103,103,105",2025-05-02 16:40:51.089672,5079843036211
"105,109,105,103,104,104",2025-05-02 16:40:52.090517,5080843881358
"105,107,106,103,104,105",2025-05-02 16:40:53.091102,5081844465617
"105,106,103,102,104,105",2025-05-02 16:40:54.091946,5082845310042
"105,108,105,102,104,105",2025-05-02 16:40:55.092407,5083845770709
"105,107,103,101,104,103",2025-05-02 16:40:56.092918,5084846282208
"105,108,104,100,104,105",2025-05-02 16:40:57.093498,5085846863300
"105,108,104,103,104,105",2025-05-02 16:40:58.093999,5086847363077
"105,108,104,102,104,105",2025-05-02 16:40:59.094749,5087848113280
"103,107,104,102,103,103",2025-05-02 16:41:00.095496,5088848860465
"106,108,105,103,104,106",2025-05-02 16:41:01.096038,5089849401686
,2025-05-02 16:41:02.097755,5090851119760
"105,108,104,103,103,105",2025-05-02 16:41:03.098554,5091851926056
"103,107,104,103,104,105",2025-05-02 16:41:04.099244,5092852607333
"105,107,105,102,104,104",2025-05-02 16:41:05.099741,5093853106258
"105,107,105,102,104,105",2025-05-02 16:41:06.100542,5094853906980
"105,108,104,103,104,106",2025-05-02 16:41:07.101366,5095854730757
"106,107,104,102,104,105",2025-05-02 16:41:08.101896,5096855260442
"104,108,104,103,104,105",2025-05-02 16:41:09.102355,5097855718682
"104,108,105,103,104,105",2025-05-02 16:41:10.103104,5098856468755
"105,108,106,103,104,104",2025-05-02 16:41:11.104232,5099857595847
"104,107,105,103,104,106",2025-05-02 16:41:12.105028,5100858391809
"104,107,104,102,104,105",2025-05-02 16:41:13.106179,5101859543531
"105,107,104,103,104,105",2025-05-02 16:41:14.106724,5102860088716
"104,107,105,103,104,105",2025-05-02 16:41:15.107204,5103860566641
"105,107,105,103,104,105",2025-05-02 16:41:16.112444,5104865816974
"105,107,105,103,104,105",2025-05-02 16:41:17.113090,5105866454047
"104,107,104,102,104,105",2025-05-02 16:41:18.113593,5106866956287
"104,105,104,102,104,105",2025-05-02 16:41:19.114448,5107867811676
"105,105,105,102,104,105",2025-05-02 16:41:20.114913,5108868277694
"105,108,105,103,104,102",2025-05-02 16:41:21.118619,5109871982212
"105,107,105,103,104,104",2025-05-02 16:41:22.119515,5110872881155
"105,107,105,103,104,104",2025-05-02 16:41:23.120410,5111873772970
"105,106,105,102,104,104",2025-05-02 16:41:24.121532,5112874903784
"104,106,104,102,103,105",2025-05-02 16:41:25.122191,5113875555894
"105,107,104,103,104,105",2025-05-02 16:41:26.122764,5114876136153
"104,107,104,102,104,105",2025-05-02 16:41:27.124207,5115877571856
"104,107,104,102,104,105",2025-05-02 16:41:28.125060,5116878423522
"105,107,105,102,104,105",2025-05-02 16:41:29.125791,5117879155373
"105,108,104,102,104,105",2025-05-02 16:41:30.126284,5118879647336
"105,107,105,105,104,105",2025-05-02 16:41:31.126864,5119880229354
"105,106,105,102,104,107",2025-05-02 16:41:32.127355,5120880719779
"105,107,103,102,104,104",2025-05-02 16:41:33.128102,5121881465704
"104,107,104,102,104,105",2025-05-02 16:41:34.128882,5122882246352
"105,107,105,102,103,105",2025-05-02 16:41:35.129382,5123882903037
"105,107,105,103,104,103",2025-05-02 16:41:36.130139,5124883503536
"104,107,105,104,104,105",2025-05-02 16:41:37.130970,5125884333776
"105,107,105,102,104,104",2025-05-02 16:41:38.131520,5126884883868
"105,106,105,102,103,105",2025-05-02 16:41:39.132237,5127885600590
"104,107,104,102,104,105",2025-05-02 16:41:40.132971,5128886335330
"105,107,104,103,105,105",2025-05-02 16:41:41.133458,5129886822218
"104,107,105,101,104,105",2025-05-02 16:41:42.134243,5130887607106
"105,106,104,102,104,105",2025-05-02 16:41:43.134900,5131888263680
,2025-05-02 16:41:44.136589,5132889953624
"103,106,105,102,104,106",2025-05-02 16:41:45.137084,5133890448623
"104,107,104,103,104,105",2025-05-02 16:41:46.137605,5134890969863
"102,107,105,102,104,105",2025-05-02 16:41:47.138133,5135891496270
"105,106,104,103,104,106",2025-05-02 16:41:48.138973,5136892337807
"105,106,104,102,104,104",2025-05-02 16:41:49.139460,5137892823973
"104,106,106,101,104,106",2025-05-02 16:41:50.140239,5138893603361
"105,107,104,102,104,104",2025-05-02 16:41:51.141249,5139894621712
"105,106,105,102,104,105",2025-05-02 16:41:52.141874,5140895238249
"105,106,105,102,104,106",2025-05-02 16:41:53.142640,5141896015507
"104,106,105,103,103,105",2025-05-02 16:41:54.143152,5142896517099
"105,106,104,102,104,104",2025-05-02 16:41:55.143664,5143897028636
"104,108,105,102,104,105",2025-05-02 16:41:56.144132,5144897495524
"105,106,105,102,104,104",2025-05-02 16:41:57.144619,5145897982468
"105,106,105,102,104,104",2025-05-02 16:41:58.145167,5146898531745
"105,107,104,103,104,104",2025-05-02 16:41:59.145666,5147899045078
"105,106,104,102,104,104",2025-05-02 16:42:00.149504,5148902868559
"105,106,104,102,103,105",2025-05-02 16:42:01.151856,5149905227280
"105,107,105,102,104,105",2025-05-02 16:42:02.152874,5150906237280
"105,107,105,102,104,104",2025-05-02 16:42:03.153726,5151907090131
"105,107,105,102,104,105",2025-05-02 16:42:04.154922,5152908285778
"104,106,105,102,104,104",2025-05-02 16:42:05.155871,5153909234741
"105,105,104,103,104,104",2025-05-02 16:42:06.156718,5154910082111
"105,106,105,102,103,105",2025-05-02 16:42:07.157168,5155910532129
"105,106,104,103,104,105",2025-05-02 16:42:08.157626,5156910989961
"105,106,105,102,104,106",2025-05-02 16:42:09.158068,5157911431831
"104,106,105,102,103,105",2025-05-02 16:42:10.161855,5158915218553
"104,106,103,103,103,105",2025-05-02 16:42:11.162383,5159915748089
"105,105,105,102,104,105",2025-05-02 16:42:12.162915,5160916278255
"105,106,104,103,104,105",2025-05-02 16:42:13.163674,5161917036625
"106,106,104,103,104,105",2025-05-02 16:42:14.164436,5162917799365
"105,106,105,103,104,105",2025-05-02 16:42:15.168528,5163921891031
"105,106,105,102,103,104",2025-05-02 16:42:16.169355,5164922718494
"105,106,106,102,104,105",2025-05-02 16:42:17.170133,5165923496808
"105,106,104,102,104,105",2025-05-02 16:42:18.170941,5166924304381
"105,106,104,102,104,105",2025-05-02 16:42:19.171742,5167925105973
"105,106,105,102,104,105",2025-05-02 16:42:20.175760,5168929124139
"105,106,105,102,104,106",2025-05-02 16:42:21.176509,5169929871991
"104,106,105,104,104,105",2025-05-02 16:42:22.177328,5170930691731
"104,106,105,102,104,105",2025-05-02 16:42:23.177780,5171931143193
"105,107,105,102,104,105",2025-05-02 16:42:24.178540,5172931903933
"105,106,105,103,104,105",2025-05-02 16:42:25.182371,5173935734525
"105,107,105,102,104,105",2025-05-02 16:42:26.182944,5174936306932
,2025-05-02 16:42:27.185005,5175938367598
"105,107,105,103,104,105",2025-05-02 16:42:28.185473,5176938836172
"105,106,105,102,104,104",2025-05-02 16:42:29.185953,5177939317189
"104,105,105,102,104,106",2025-05-02 16:42:30.189654,5178943017559
"104,105,105,102,104,105",2025-05-02 16:42:31.190359,5179943732670
"105,106,105,102,103,104",2025-05-02 16:42:32.191622,5180944986280
"105,107,104,103,104,104",2025-05-02 16:42:33.192291,5181945660502
"105,105,105,102,104,105",2025-05-02 16:42:34.193603,5182946966686
"105,107,103,103,104,104",2025-05-02 16:42:35.197716,5183951078890
"104,107,105,102,104,104",2025-05-02 16:42:36.198456,5184951818778
"105,106,105,103,105,105",2025-05-02 16:42:37.199416,5185952787407
"105,107,105,103,104,105",2025-05-02 16:42:38.200639,5186954000906
"106,107,105,103,104,105",2025-05-02 16:42:39.201413,5187954776221
"105,107,105,103,104,105",2025-05-02 16:42:40.202733,5188956096479
"105,107,105,102,104,105",2025-05-02 16:42:41.203655,5189957026553
"105,106,104,102,104,105",2025-05-02 16:42:42.205073,5190958435459
"104,107,105,102,104,104",2025-05-02 16:42:43.205813,5191959175681
"103,107,105,103,103,104",2025-05-02 16:42:44.206833,5192960205143
"105,106,105,102,104,105",2025-05-02 16:42:45.207469,5193960831273
"105,107,105,102,104,104",2025-05-02 16:42:46.208213,5194961575642
"104,106,105,102,104,104",2025-05-02 16:42:47.208654,5195962016586
"105,108,105,103,104,105",2025-05-02 16:42:48.209460,5196962824011
"105,107,106,104,104,105",2025-05-02 16:42:49.210257,5197963620511
"104,106,105,102,104,106",2025-05-02 16:42:50.210996,5198964359270
"105,108,105,102,104,104",2025-05-02 16:42:51.211704,5199965066565
"104,109,104,102,104,105",2025-05-02 16:42:52.212826,5200966197231
"104,108,105,102,104,104",2025-05-02 16:42:53.213401,5201966762879
"105,108,106,102,104,105",2025-05-02 16:42:54.213911,5202967274508
"105,107,105,102,103,105",2025-05-02 16:42:55.214421,5203967784507
"104,107,105,102,104,105",2025-05-02 16:42:56.215265,5204968628025
"105,107,105,103,103,104",2025-05-02 16:42:57.216094,5205969456673
"105,108,106,103,104,105",2025-05-02 16:42:58.216579,5206969940709
"105,106,106,102,104,105",2025-05-02 16:42:59.217097,5207970460875
"104,106,105,102,102,106",2025-05-02 16:43:00.217620,5208970983004
"105,106,105,102,104,105",2025-05-02 16:43:01.218076,5209971439337
"103,111,105,103,104,106",2025-05-02 16:43:02.218990,5210972352892
"105,111,106,102,104,106",2025-05-02 16:43:03.219425,5211972788206
"105,111,105,101,104,104",2025-05-02 16:43:04.219871,5212973234798
"105,111,104,102,104,105",2025-05-02 16:43:05.220367,5213973731094
"105,111,106,103,104,105",2025-05-02 16:43:06.221134,5214974495908
"106,111,106,103,104,106",2025-05-02 16:43:07.221922,5215975284333
"105,111,105,102,104,104",2025-05-02 16:43:08.222628,5216975991037
"103,108,104,102,104,105",2025-05-02 16:43:09.223220,5217976583147
,2025-05-02 16:43:10.225464,5218978826887
"105,112,106,103,104,104",2025-05-02 16:43:11.225970,5219979332831
"104,111,106,103,104,106",2025-05-02 16:43:12.226777,5220980140164
"106,108,106,102,104,105",2025-05-02 16:43:13.227205,5221980586700
"105,111,105,103,104,106",2025-05-02 16:43:14.228044,5222981407552
"106,111,105,102,104,105",2025-05-02 16:43:15.228687,5223982052051
"105,110,106,103,104,106",2025-05-02 16:43:16.229245,5224982608347
"105,108,106,102,104,106",2025-05-02 16:43:17.230056,5225983419920
"104,110,106,102,104,106",2025-05-02 16:43:18.231111,5226984483160
"105,110,106,103,104,105",2025-05-02 16:43:19.232605,5227985976400
"105,109,105,101,104,105",2025-05-02 16:43:20.233402,5228986767585
"105,110,105,102,104,106",2025-05-02 16:43:21.233915,5229987279047
"104,110,105,103,104,104",2025-05-02 16:43:22.234739,5230988231899
"105,110,104,104,104,105",2025-05-02 16:43:23.235660,5231989026028
"105,111,105,104,104,105",2025-05-02 16:43:24.236531,5232989896620
"105,111,106,104,104,106",2025-05-02 16:43:25.237121,5233990485156
"105,111,105,104,104,105",2025-05-02 16:43:26.237659,5234991022581
"106,111,106,105,104,105",2025-05-02 16:43:27.238186,5235991549710
"106,111,104,104,104,105",2025-05-02 16:43:28.238768,5236992132839
"105,112,105,104,104,106",2025-05-02 16:43:29.239359,5237992723672
"106,111,105,104,104,106",2025-05-02 16:43:30.239900,5238993265190
"105,111,106,104,104,105",2025-05-02 16:43:31.240929,5239994301967
"105,111,105,105,104,106",2025-05-02 16:43:32.241588,5240994952096
"105,111,105,104,103,106",2025-05-02 16:43:33.242050,5241995413892
"105,111,105,105,104,106",2025-05-02 16:43:34.242540,5242995923966
"105,110,106,104,104,106",2025-05-02 16:43:35.243124,5243996487965
"105,111,105,104,104,106",2025-05-02 16:43:36.243589,5244996952816
"105,111,106,104,104,105",2025-05-02 16:43:37.244133,5245997497667
"106,111,106,103,104,106",2025-05-02 16:43:38.245005,5246998367889
"106,111,105,104,104,106",2025-05-02 16:43:39.245551,5247998926259
"106,111,105,104,104,104",2025-05-02 16:43:40.246082,5248999446277
"105,111,104,104,104,106",2025-05-02 16:43:41.246588,5249999952369
"105,110,105,104,104,106",2025-05-02 16:43:42.247370,5251000733313
"105,110,105,104,104,106",2025-05-02 16:43:43.247838,5252001201627
"105,111,105,104,102,104",2025-05-02 16:43:44.248662,5253002026163
"105,111,105,104,104,105",2025-05-02 16:43:45.249210,5254002574737
"105,109,106,104,104,105",2025-05-02 16:43:46.249670,5255003033477
"105,110,105,104,103,105",2025-05-02 16:43:47.250529,5256003893050
"106,111,105,104,104,104",2025-05-02 16:43:48.251446,5257004809716
"106,111,106,104,104,105",2025-05-02 16:43:49.252232,5258005594457
"105,108,104,103,104,105",2025-05-02 16:43:50.253067,5259006431567
"105,107,105,103,104,105",2025-05-02 16:43:51.256044,5260009408604
"103,110,104,104,104,105",2025-05-02 16:43:52.256494,5261009857918
,2025-05-02 16:43:53.258070,5262011434010
"105,110,105,102,104,106",2025-05-02 16:43:54.258839,5263012203565
"105,108,105,103,104,105",2025-05-02 16:43:55.259328,5264012693323
"105,110,104,104,104,106",2025-05-02 16:43:56.260230,5265013594786
"105,107,105,104,104,105",2025-05-02 16:43:57.260837,5266014202544
"105,109,105,104,104,105",2025-05-02 16:43:58.261714,5267015078507
"107,110,105,104,104,106",2025-05-02 16:43:59.262218,5268015581932
"105,109,105,104,103,104",2025-05-02 16:44:00.262768,5269016132969
"105,108,106,103,104,106",2025-05-02 16:44:01.263265,5270016630357
"103,110,104,104,104,104",2025-05-02 16:44:02.263792,5271017156078
"106,110,105,105,105,106",2025-05-02 16:44:03.264342,5272017706245
"104,109,104,104,104,105",2025-05-02 16:44:04.265112,5273018475429
"105,109,105,104,104,106",2025-05-02 16:44:05.265891,5274019254984
"106,110,105,104,104,105",2025-05-02 16:44:06.266351,5275019714650
"106,111,105,104,104,104",2025-05-02 16:44:07.267159,5276020523705
"106,110,106,104,105,106",2025-05-02 16:44:08.267927,5277021290390
"105,109,105,104,104,105",2025-05-02 16:44:09.268713,5278022077463
"105,109,105,104,104,105",2025-05-02 16:44:10.269469,5279022832629
"105,109,105,104,105,106",2025-05-02 16:44:11.270203,5280023567073
"105,109,106,104,104,105",2025-05-02 16:44:12.271269,5281024640054
"105,110,105,104,104,105",2025-05-02 16:44:13.271822,5282025202794
"106,109,105,104,104,105",2025-05-02 16:44:14.272570,5283025952442
"105,109,104,103,104,106",2025-05-02 16:44:15.273424,5284026789404
"105,107,105,103,104,105",2025-05-02 16:44:16.274278,5285027642015
"104,111,105,104,104,105",2025-05-02 16:44:17.274781,5286028144181
"105,109,106,104,104,106",2025-05-02 16:44:18.275580,5287028965217
"105,108,106,104,104,105",2025-05-02 16:44:19.276104,5288029468753
"105,107,105,104,104,104",2025-05-02 16:44:20.277367,5289030731920
"106,108,106,104,104,106",2025-05-02 16:44:21.277913,5290031277882
"105,109,105,102,104,105",2025-05-02 16:44:22.278805,5291032168752
"105,109,105,103,104,104",2025-05-02 16:44:23.279259,5292032624047
"105,108,106,104,104,104",2025-05-02 16:44:24.280039,5293033402676
"105,109,105,104,104,105",2025-05-02 16:44:25.280603,5294033967972
"105,110,105,104,104,105",2025-05-02 16:44:26.281054,5295034417175
"106,110,106,104,104,104",2025-05-02 16:44:27.281877,5296035241564
"105,109,105,105,104,106",2025-05-02 16:44:28.282624,5297035987081
"106,109,106,104,104,105",2025-05-02 16:44:29.283445,5298036809636
"105,108,105,104,104,106",2025-05-02 16:44:30.284002,5299037365617
"106,109,105,104,104,105",2025-05-02 16:44:31.284790,5300038155080
"106,109,105,104,104,105",2025-05-02 16:44:32.285538,5301038901153
"106,109,105,105,104,104",2025-05-02 16:44:33.286118,5302039482430
"105,109,104,104,104,104",2025-05-02 16:44:34.286801,5303040163670
,2025-05-02 16:44:35.288719,5304042083003
"105,109,105,104,104,106",2025-05-02 16:44:36.289197,5305042561780
"104,108,106,103,104,107",2025-05-02 16:44:37.289701,5306043064724
"105,108,105,104,104,106",2025-05-02 16:44:38.290434,5307043798205
"105,107,106,104,103,106",2025-05-02 16:44:39.291186,5308044550093
"104,108,105,104,103,105",2025-05-02 16:44:40.291970,5309045334963
