PRES,Date/Time,Exact Time [ns]
"107,182,100,101,103,101",2025-05-02 16:17:41.863745,3690617122354
"102,180,100,101,102,102",2025-05-02 16:17:42.864261,3691617635316
"102,181,101,101,102,102",2025-05-02 16:17:43.864775,3692618138445
"102,180,101,101,102,101",2025-05-02 16:17:44.865198,3693618560870
