COND,Date/Time,Exact Time [ns]
0.0,2025-05-02 15:36:04.402071,1193155430342
0.0,2025-05-02 15:36:05.402376,1194155736175
0.0,2025-05-02 15:36:06.402738,1195156100489
0.0,2025-05-02 15:36:07.403073,1196156432729
0.0,2025-05-02 15:36:08.403374,1197156733821
0.0,2025-05-02 15:36:09.403672,1198157031191
0.0,2025-05-02 15:36:10.404008,1199157368005
0.0,2025-05-02 15:36:11.404351,1200157712820
0.0,2025-05-02 15:36:12.404675,1201158034764
0.0,2025-05-02 15:36:13.404967,1202158326818
0.0,2025-05-02 15:36:14.405272,1203158631577
0.0,2025-05-02 15:36:15.405579,1204158939243
0.0,2025-05-02 15:36:16.405921,1205159283372
0.0,2025-05-02 15:36:17.406246,1206159605335
0.0,2025-05-02 15:36:18.406561,1207159921001
0.0,2025-05-02 15:36:19.406866,1208160226167
0.0,2025-05-02 15:36:20.407149,1209160508462
0.0,2025-05-02 15:36:21.407486,1210160848517
0.0,2025-05-02 15:36:22.407800,1211161159758
0.0,2025-05-02 15:36:23.408093,1212161452220
0.0,2025-05-02 15:36:24.408383,1213161742460
0.0,2025-05-02 15:36:25.408668,1214162027885
0.0,2025-05-02 15:36:26.408956,1215162315644
0.0,2025-05-02 15:36:27.409239,1216162598569
0.0,2025-05-02 15:36:28.409612,1217162973643
0.0,2025-05-02 15:36:29.409930,1218163290402
0.0,2025-05-02 15:36:30.410221,1219163580327
0.0,2025-05-02 15:36:31.410502,1220163861363
0.0,2025-05-02 15:36:32.410795,1221164155381
0.0,2025-05-02 15:36:33.411120,1222164482251
0.0,2025-05-02 15:36:34.411430,1223164789287
0.0,2025-05-02 15:36:35.411758,1224165116787
0.0,2025-05-02 15:36:36.412040,1225165399416
0.0,2025-05-02 15:36:37.412320,1226165678730
0.0,2025-05-02 15:36:38.412639,1227166001007
0.0,2025-05-02 15:36:39.412945,1228166304729
0.0,2025-05-02 15:36:40.413235,1229166593136
0.0,2025-05-02 15:36:41.413518,1230166877654
0.0,2025-05-02 15:36:42.413809,1231167168616
0.0,2025-05-02 15:36:43.414127,1232167489171
0.0,2025-05-02 15:36:44.414446,1233167807430
0.0,2025-05-02 15:36:45.414759,1234168119059
0.0,2025-05-02 15:36:46.415050,1235168409743
0.0,2025-05-02 15:36:47.415376,1236168735909
0.0,2025-05-02 15:36:48.415701,1237169063835
0.0,2025-05-02 15:36:49.416005,1238169363927
0.0,2025-05-02 15:36:50.416290,1239169650222
0.0,2025-05-02 15:36:51.416592,1240169951759
0.0,2025-05-02 15:36:52.416880,1241170239740
0.0,2025-05-02 15:36:53.417182,1242170542480
0.0,2025-05-02 15:36:54.417686,1243171046368
0.0,2025-05-02 15:36:55.418015,1244171373775
0.0,2025-05-02 15:36:56.418294,1245171653608
0.0,2025-05-02 15:36:57.418590,1246171949626
0.0,2025-05-02 15:36:58.418918,1247172278125
0.0,2025-05-02 15:36:59.419775,1248173136013
0.0,2025-05-02 15:37:00.420084,1249173444939
0.0,2025-05-02 15:37:01.420397,1250173757216
0.0,2025-05-02 15:37:02.420703,1251174063104
0.0,2025-05-02 15:37:03.421036,1252174398455
0.0,2025-05-02 15:37:04.422042,1253175402084
0.0,2025-05-02 15:37:05.422347,1254175706602
0.0,2025-05-02 15:37:06.422647,1255176021046
0.0,2025-05-02 15:37:07.422961,1256176320157
0.0,2025-05-02 15:37:08.423284,1257176645952
0.0,2025-05-02 15:37:09.424400,1258177761007
0.0,2025-05-02 15:37:10.424713,1259178073507
0.0,2025-05-02 15:37:11.425022,1260178381673
0.0,2025-05-02 15:37:12.425364,1261178724524
0.0,2025-05-02 15:37:13.425698,1262179060153
0.0,2025-05-02 15:37:14.426269,1263179628893
0.0,2025-05-02 15:37:15.426578,1264179937744
0.0,2025-05-02 15:37:16.426901,1265180261188
0.0,2025-05-02 15:37:17.427222,1266180582651
0.0,2025-05-02 15:37:18.427557,1267180917780
0.0,2025-05-02 15:37:19.428374,1268181734187
0.0,2025-05-02 15:37:20.428690,1269182050779
0.0,2025-05-02 15:37:21.429018,1270182378982
0.0,2025-05-02 15:37:22.429375,1271182735500
0.0,2025-05-02 15:37:23.429716,1272183077647
0.0,2025-05-02 15:37:24.430564,1273183924387
0.0,2025-05-02 15:37:25.430888,1274184248294
0.0,2025-05-02 15:37:26.431199,1275184559127
0.0,2025-05-02 15:37:27.431513,1276184873256
0.0,2025-05-02 15:37:28.431838,1277185200329
0.0,2025-05-02 15:37:29.432670,1278186030532
0.0,2025-05-02 15:37:30.433031,1279186391458
0.0,2025-05-02 15:37:31.433347,1280186707346
0.0,2025-05-02 15:37:32.433656,1281187014327
0.0,2025-05-02 15:37:33.433989,1282187350197
0.0,2025-05-02 15:37:34.434986,1283188346455
0.0,2025-05-02 15:37:35.435292,1284188651473
0.0,2025-05-02 15:37:36.435603,1285188962139
0.0,2025-05-02 15:37:37.435912,1286189272824
0.0,2025-05-02 15:37:38.436249,1287189611360
0.0,2025-05-02 15:37:39.437132,1288190492360
0.0,2025-05-02 15:37:40.437434,1289190793137
0.0,2025-05-02 15:37:41.437734,1290191093173
0.0,2025-05-02 15:37:42.438029,1291191388839
0.0,2025-05-02 15:37:43.438362,1292191723080
0.0,2025-05-02 15:37:44.439225,1293192585079
0.0,2025-05-02 15:37:45.439532,1294192890004
0.0,2025-05-02 15:37:46.439843,1295193202819
0.0,2025-05-02 15:37:47.440159,1296193518744
0.0,2025-05-02 15:37:48.440546,1297193907040
0.0,2025-05-02 15:37:49.441439,1298194799743
0.0,2025-05-02 15:37:50.441804,1299195163742
0.0,2025-05-02 15:37:51.442103,1300195463464
0.0,2025-05-02 15:37:52.442410,1301195770963
0.0,2025-05-02 15:37:53.442735,1302196095351
29.01,2025-05-02 15:37:54.443116,1303196477721
266.7,2025-05-02 15:37:55.444005,1304197365147
641.4,2025-05-02 15:37:56.444327,1305197686535
606.7,2025-05-02 15:37:57.444655,1306198015331
745.8,2025-05-02 15:37:58.444981,1307198340534
743.8,2025-05-02 15:37:59.445335,1308198697200
741.3,2025-05-02 15:38:00.446197,1309199556125
738.4,2025-05-02 15:38:01.446507,1310199867495
726.2,2025-05-02 15:38:02.446827,1311200186142
711.4,2025-05-02 15:38:03.447157,1312200517753
706.7,2025-05-02 15:38:04.447543,1313200905975
695.0,2025-05-02 15:38:05.448380,1314201739529
693.3,2025-05-02 15:38:06.448700,1315202060640
690.3,2025-05-02 15:38:07.449034,1316202395195
689.3,2025-05-02 15:38:08.449443,1317202802342
691.1,2025-05-02 15:38:09.449800,1318203162360
691.7,2025-05-02 15:38:10.451011,1319204375193
691.0,2025-05-02 15:38:11.451440,1320204805656
690.7,2025-05-02 15:38:12.451860,1321205225192
691.9,2025-05-02 15:38:13.452266,1322205629840
691.5,2025-05-02 15:38:14.452668,1323206032413
689.6,2025-05-02 15:38:15.453158,1324206523116
688.6,2025-05-02 15:38:16.453577,1325206940356
688.2,2025-05-02 15:38:17.453989,1326207352689
689.1,2025-05-02 15:38:18.454399,1327207762522
689.0,2025-05-02 15:38:19.454831,1328208195466
688.9,2025-05-02 15:38:20.455337,1329208701317
688.7,2025-05-02 15:38:21.455772,1330209136816
687.4,2025-05-02 15:38:22.456235,1331209599297
687.2,2025-05-02 15:38:23.456662,1332210026241
686.4,2025-05-02 15:38:24.457093,1333210455926
686.2,2025-05-02 15:38:25.457569,1334210932443
686.9,2025-05-02 15:38:26.457980,1335211344850
686.4,2025-05-02 15:38:27.458406,1336211769979
685.9,2025-05-02 15:38:28.458848,1337212211164
685.4,2025-05-02 15:38:29.459272,1338212634756
686.3,2025-05-02 15:38:30.459797,1339213160811
685.7,2025-05-02 15:38:31.460225,1340213589792
686.1,2025-05-02 15:38:32.460635,1341213999347
686.5,2025-05-02 15:38:33.461062,1342214426013
685.3,2025-05-02 15:38:34.461486,1343214850031
685.9,2025-05-02 15:38:35.461976,1344215339771
686.4,2025-05-02 15:38:36.462396,1345215760252
686.7,2025-05-02 15:38:37.462833,1346216197344
687.1,2025-05-02 15:38:38.463270,1347216633491
686.9,2025-05-02 15:38:39.463702,1348217066157
686.1,2025-05-02 15:38:40.464188,1349217551472
686.4,2025-05-02 15:38:41.464623,1350217987082
686.0,2025-05-02 15:38:42.465073,1351218436711
684.8,2025-05-02 15:38:43.465487,1352218850192
683.8,2025-05-02 15:38:44.465918,1353219282043
684.0,2025-05-02 15:38:45.466423,1354219787283
684.5,2025-05-02 15:38:46.466853,1355220217635
684.1,2025-05-02 15:38:47.467278,1356220642023
684.6,2025-05-02 15:38:48.467692,1357221055726
683.7,2025-05-02 15:38:49.468101,1358221464874
683.7,2025-05-02 15:38:50.468634,1359221999243
684.7,2025-05-02 15:38:51.469068,1360222432335
684.0,2025-05-02 15:38:52.469493,1361222856890
684.7,2025-05-02 15:38:53.469909,1362223274001
683.8,2025-05-02 15:38:54.470333,1363223697630
682.8,2025-05-02 15:38:55.470822,1364224186092
683.2,2025-05-02 15:38:56.471248,1365224612055
683.8,2025-05-02 15:38:57.471681,1366225045202
683.7,2025-05-02 15:38:58.472119,1367225483887
683.6,2025-05-02 15:38:59.472590,1368225954571
683.7,2025-05-02 15:39:00.473032,1369226396515
683.7,2025-05-02 15:39:01.473768,1370227140644
683.0,2025-05-02 15:39:02.474333,1371227696181
683.4,2025-05-02 15:39:03.474790,1372228155699
683.3,2025-05-02 15:39:04.475225,1373228589291
683.7,2025-05-02 15:39:05.475658,1374229022197
682.4,2025-05-02 15:39:06.476148,1375229511382
683.6,2025-05-02 15:39:07.476585,1376229950326
683.1,2025-05-02 15:39:08.477004,1377230367973
683.3,2025-05-02 15:39:09.477431,1378230795547
683.4,2025-05-02 15:39:10.477856,1379231219398
683.3,2025-05-02 15:39:11.478344,1380231708416
683.3,2025-05-02 15:39:12.478782,1381232145804
683.8,2025-05-02 15:39:13.479250,1382232614063
682.8,2025-05-02 15:39:14.479675,1383233038211
682.8,2025-05-02 15:39:15.480117,1384233481710
683.9,2025-05-02 15:39:16.480613,1385233977265
682.4,2025-05-02 15:39:17.481042,1386234407616
682.4,2025-05-02 15:39:18.481451,1387234814856
681.5,2025-05-02 15:39:19.481869,1388235232967
681.3,2025-05-02 15:39:20.482291,1389235654559
679.5,2025-05-02 15:39:21.482838,1390236208132
679.0,2025-05-02 15:39:22.483279,1391236643298
678.0,2025-05-02 15:39:23.483705,1392237069057
677.8,2025-05-02 15:39:24.484354,1393237725445
677.1,2025-05-02 15:39:25.484886,1394238248389
677.6,2025-05-02 15:39:26.485370,1395238734481
677.8,2025-05-02 15:39:27.485800,1396239165814
677.8,2025-05-02 15:39:28.486225,1397239589313
674.3,2025-05-02 15:39:29.486647,1398240029350
671.3,2025-05-02 15:39:30.487067,1399240430868
671.7,2025-05-02 15:39:31.487565,1400240929923
669.5,2025-05-02 15:39:32.488042,1401241405904
665.4,2025-05-02 15:39:33.488487,1402241851810
661.9,2025-05-02 15:39:34.488920,1403242284328
659.3,2025-05-02 15:39:35.489339,1404242701513
660.6,2025-05-02 15:39:36.489827,1405243191494
659.3,2025-05-02 15:39:37.490260,1406243623345
659.5,2025-05-02 15:39:38.490678,1407244042511
659.6,2025-05-02 15:39:39.491107,1408244471325
659.1,2025-05-02 15:39:40.491541,1409244905584
657.4,2025-05-02 15:39:41.492024,1410245388565
656.1,2025-05-02 15:39:42.492449,1411245814472
655.5,2025-05-02 15:39:43.492850,1412246213749
654.8,2025-05-02 15:39:44.493300,1413246663341
654.8,2025-05-02 15:39:45.493725,1414247089248
653.9,2025-05-02 15:39:46.494219,1415247583895
654.7,2025-05-02 15:39:47.494660,1416248025172
653.6,2025-05-02 15:39:48.495088,1417248453209
652.9,2025-05-02 15:39:49.495518,1418248880893
651.9,2025-05-02 15:39:50.495941,1419249305152
652.2,2025-05-02 15:39:51.496455,1420249819485
651.2,2025-05-02 15:39:52.496932,1421250296077
652.3,2025-05-02 15:39:53.497351,1422250714150
652.4,2025-05-02 15:39:54.497790,1423251153539
652.4,2025-05-02 15:39:55.498211,1424251574797
651.3,2025-05-02 15:39:56.498717,1425252081315
652.2,2025-05-02 15:39:57.499156,1426252519463
651.3,2025-05-02 15:39:58.499586,1427252950092
651.7,2025-05-02 15:39:59.500014,1428253377573
651.9,2025-05-02 15:40:00.500454,1429253818239
651.5,2025-05-02 15:40:01.500965,1430254329516
650.7,2025-05-02 15:40:02.501407,1431254771775
651.1,2025-05-02 15:40:03.501909,1432255273904
652.5,2025-05-02 15:40:04.502362,1433255724959
652.4,2025-05-02 15:40:05.502795,1434256159662
651.8,2025-05-02 15:40:06.503283,1435256647180
650.6,2025-05-02 15:40:07.503710,1436257074438
651.1,2025-05-02 15:40:08.504131,1437257495197
651.6,2025-05-02 15:40:09.504560,1438257923530
652.0,2025-05-02 15:40:10.504964,1439258327677
652.0,2025-05-02 15:40:11.505461,1440258825454
652.0,2025-05-02 15:40:12.505925,1441259289639
651.8,2025-05-02 15:40:13.506570,1442259940509
652.3,2025-05-02 15:40:14.507192,1443260555212
650.5,2025-05-02 15:40:15.507632,1444260996656
650.7,2025-05-02 15:40:16.508131,1445261495192
650.2,2025-05-02 15:40:17.508563,1446261927229
651.6,2025-05-02 15:40:18.508980,1447262342598
651.2,2025-05-02 15:40:19.509398,1448262761709
650.9,2025-05-02 15:40:20.509828,1449263191856
651.1,2025-05-02 15:40:21.510351,1450263716356
651.1,2025-05-02 15:40:22.510795,1451264159114
650.9,2025-05-02 15:40:23.511216,1452264580336
651.0,2025-05-02 15:40:24.511639,1453265003298
650.3,2025-05-02 15:40:25.512062,1454265426224
650.0,2025-05-02 15:40:26.512597,1455265960779
649.9,2025-05-02 15:40:27.513045,1456266409223
649.6,2025-05-02 15:40:28.513486,1457266850037
650.3,2025-05-02 15:40:29.513915,1458267280073
650.4,2025-05-02 15:40:30.514328,1459267691850
650.6,2025-05-02 15:40:31.514824,1460268188609
651.3,2025-05-02 15:40:32.515263,1461268626794
651.3,2025-05-02 15:40:33.515726,1462269090849
650.5,2025-05-02 15:40:34.516205,1463269568607
651.7,2025-05-02 15:40:35.516639,1464270003051
649.5,2025-05-02 15:40:36.517124,1465270488606
650.1,2025-05-02 15:40:37.517552,1466270916661
651.4,2025-05-02 15:40:38.517979,1467271342772
650.9,2025-05-02 15:40:39.518419,1468271783493
652.0,2025-05-02 15:40:40.518851,1469272216048
651.7,2025-05-02 15:40:41.519353,1470272717714
651.2,2025-05-02 15:40:42.519783,1471273147806
651.7,2025-05-02 15:40:43.520226,1472273590509
651.2,2025-05-02 15:40:44.520655,1473274018324
652.1,2025-05-02 15:40:45.521140,1474274504545
652.7,2025-05-02 15:40:46.521662,1475275026230
652.7,2025-05-02 15:40:47.522098,1476275462896
653.0,2025-05-02 15:40:48.522510,1477275873803
652.8,2025-05-02 15:40:49.522944,1478276308524
653.2,2025-05-02 15:40:50.523368,1479276732264
653.9,2025-05-02 15:40:51.523875,1480277239708
654.1,2025-05-02 15:40:52.524302,1481277666856
653.9,2025-05-02 15:40:53.524718,1482278082726
653.7,2025-05-02 15:40:54.525152,1483278514818
652.7,2025-05-02 15:40:55.525575,1484278938910
652.4,2025-05-02 15:40:56.526078,1485279441946
652.9,2025-05-02 15:40:57.526563,1486279927131
652.7,2025-05-02 15:40:58.526998,1487280362704
652.9,2025-05-02 15:40:59.527415,1488280779778
652.4,2025-05-02 15:41:00.527846,1489281210592
651.3,2025-05-02 15:41:01.528351,1490281716239
650.0,2025-05-02 15:41:02.528783,1491282147350
650.1,2025-05-02 15:41:03.529223,1492282586553
650.4,2025-05-02 15:41:04.529663,1493283027238
649.0,2025-05-02 15:41:05.530130,1494283495126
649.2,2025-05-02 15:41:06.530624,1495283989533
648.5,2025-05-02 15:41:07.531068,1496284432180
649.6,2025-05-02 15:41:08.531491,1497284855383
649.1,2025-05-02 15:41:09.531943,1498285307605
649.4,2025-05-02 15:41:10.532385,1499285749252
648.4,2025-05-02 15:41:11.532873,1500286239030
649.4,2025-05-02 15:41:12.533315,1501286679936
649.6,2025-05-02 15:41:13.533752,1502287116121
649.2,2025-05-02 15:41:14.534190,1503287554787
648.6,2025-05-02 15:41:15.534636,1504288013731
650.1,2025-05-02 15:41:16.535189,1505288555230
649.8,2025-05-02 15:41:17.535648,1506289012100
651.0,2025-05-02 15:41:18.536083,1507289448248
650.0,2025-05-02 15:41:19.536515,1508289878858
650.3,2025-05-02 15:41:20.536929,1509290292654
650.3,2025-05-02 15:41:21.537374,1510290738376
651.1,2025-05-02 15:41:22.537882,1511291246264
650.2,2025-05-02 15:41:23.538330,1512291693263
650.8,2025-05-02 15:41:24.538790,1513292153966
649.7,2025-05-02 15:41:25.539230,1514292593447
650.4,2025-05-02 15:41:26.539651,1515293015261
651.2,2025-05-02 15:41:27.540099,1516293463168
649.8,2025-05-02 15:41:28.540769,1517294140001
650.8,2025-05-02 15:41:29.541359,1518294723204
650.1,2025-05-02 15:41:30.541801,1519295165074
651.0,2025-05-02 15:41:31.542237,1520295601055
650.7,2025-05-02 15:41:32.542699,1521296065184
651.0,2025-05-02 15:41:33.543146,1522296510165
650.8,2025-05-02 15:41:34.543575,1523296938553
650.7,2025-05-02 15:41:35.544071,1524297434460
650.9,2025-05-02 15:41:36.544722,1525298091941
650.8,2025-05-02 15:41:37.545277,1526298640718
650.3,2025-05-02 15:41:38.545759,1527299122662
650.9,2025-05-02 15:41:39.546192,1528299557031
650.7,2025-05-02 15:41:40.546968,1529300339809
651.4,2025-05-02 15:41:41.547552,1530300915549
652.3,2025-05-02 15:41:42.547977,1531301340789
652.3,2025-05-02 15:41:43.548402,1532301766103
653.0,2025-05-02 15:41:44.548837,1533302200880
654.0,2025-05-02 15:41:45.549279,1534302644009
654.6,2025-05-02 15:41:46.549793,1535303156953
653.3,2025-05-02 15:41:47.550229,1536303592786
653.0,2025-05-02 15:41:48.550928,1537304298915
654.1,2025-05-02 15:41:49.551484,1538304848007
655.4,2025-05-02 15:41:50.551917,1539305281340
655.9,2025-05-02 15:41:51.552374,1540305739117
655.9,2025-05-02 15:41:52.552822,1541306186209
656.5,2025-05-02 15:41:53.553506,1542306876819
656.3,2025-05-02 15:41:54.554053,1543307415523
658.3,2025-05-02 15:41:55.554491,1544307855411
657.8,2025-05-02 15:41:56.554957,1545308320429
659.2,2025-05-02 15:41:57.555704,1546309076150
659.0,2025-05-02 15:41:58.556510,1547309881928
659.7,2025-05-02 15:41:59.557083,1548310445890
661.0,2025-05-02 15:42:00.557516,1549310879575
661.4,2025-05-02 15:42:01.557949,1550311313167
662.0,2025-05-02 15:42:02.558442,1551311806351
662.4,2025-05-02 15:42:03.558902,1552312267665
664.1,2025-05-02 15:42:04.559357,1553312721776
665.4,2025-05-02 15:42:05.560034,1554313407109
665.9,2025-05-02 15:42:06.560603,1555313967330
667.1,2025-05-02 15:42:07.561113,1556314477607
667.4,2025-05-02 15:42:08.561580,1557314944459
668.6,2025-05-02 15:42:09.562020,1558315384828
671.0,2025-05-02 15:42:10.562544,1559315910624
673.7,2025-05-02 15:42:11.563108,1560316473068
673.9,2025-05-02 15:42:12.563562,1561316926827
675.6,2025-05-02 15:42:13.564000,1562317363882
677.9,2025-05-02 15:42:14.564413,1563317775603
679.5,2025-05-02 15:42:15.564847,1564318211029
681.3,2025-05-02 15:42:16.565304,1565318669509
682.8,2025-05-02 15:42:17.565735,1566319099657
686.1,2025-05-02 15:42:18.566242,1567319606342
687.2,2025-05-02 15:42:19.566728,1568320092878
686.8,2025-05-02 15:42:20.567163,1569320526618
689.7,2025-05-02 15:42:21.567604,1570320968192
689.9,2025-05-02 15:42:22.568030,1571321393543
690.6,2025-05-02 15:42:23.568529,1572321894024
691.1,2025-05-02 15:42:24.568967,1573322331468
691.8,2025-05-02 15:42:25.569388,1574322752226
692.0,2025-05-02 15:42:26.570027,1575323398540
693.1,2025-05-02 15:42:27.570594,1576323958799
693.6,2025-05-02 15:42:28.571062,1577324427002
692.5,2025-05-02 15:42:29.571512,1578324876335
692.4,2025-05-02 15:42:30.571932,1579325296408
692.2,2025-05-02 15:42:31.572365,1580325729019
693.2,2025-05-02 15:42:32.573063,1581326435130
693.6,2025-05-02 15:42:33.573639,1582327003092
692.1,2025-05-02 15:42:34.574089,1583327453295
692.7,2025-05-02 15:42:35.574552,1584327916146
693.0,2025-05-02 15:42:36.575214,1585328585294
693.1,2025-05-02 15:42:37.575767,1586329132201
692.8,2025-05-02 15:42:38.576201,1587329566422
690.8,2025-05-02 15:42:39.576641,1588330006736
690.4,2025-05-02 15:42:40.577094,1589330459310
682.9,2025-05-02 15:42:41.577537,1590330901717
684.6,2025-05-02 15:42:42.577966,1591331330549
685.2,2025-05-02 15:42:43.578706,1592332078141
684.2,2025-05-02 15:42:44.579269,1593332632659
685.2,2025-05-02 15:42:45.579742,1594333107048
684.8,2025-05-02 15:42:46.580256,1595333620640
684.4,2025-05-02 15:42:47.580974,1596334346695
684.5,2025-05-02 15:42:48.581542,1597334906472
684.2,2025-05-02 15:42:49.581962,1598335326934
682.9,2025-05-02 15:42:50.582382,1599335745619
683.0,2025-05-02 15:42:51.582896,1600336261692
684.0,2025-05-02 15:42:52.583330,1601336694599
683.3,2025-05-02 15:42:53.583765,1602337128543
683.0,2025-05-02 15:42:54.584205,1603337568987
686.7,2025-05-02 15:42:55.584628,1604337992338
687.5,2025-05-02 15:42:56.585147,1605338512708
688.0,2025-05-02 15:42:57.585595,1606338959652
687.6,2025-05-02 15:42:58.586021,1607339385151
688.1,2025-05-02 15:42:59.586495,1608339859558
687.0,2025-05-02 15:43:00.586928,1609340291576
686.8,2025-05-02 15:43:01.587441,1610340804816
686.5,2025-05-02 15:43:02.587885,1611341250149
686.6,2025-05-02 15:43:03.588333,1612341697389
686.7,2025-05-02 15:43:04.588771,1613342135462
686.7,2025-05-02 15:43:05.589204,1614342568332
687.4,2025-05-02 15:43:06.589710,1615343074109
687.3,2025-05-02 15:43:07.590145,1616343509683
687.3,2025-05-02 15:43:08.590567,1617343931590
687.5,2025-05-02 15:43:09.591031,1618344396163
686.7,2025-05-02 15:43:10.591511,1619344875348
687.1,2025-05-02 15:43:11.592034,1620345398366
688.3,2025-05-02 15:43:12.592470,1621345835365
687.4,2025-05-02 15:43:13.592898,1622346261642
687.1,2025-05-02 15:43:14.593318,1623346681142
686.5,2025-05-02 15:43:15.593991,1624347359159
687.4,2025-05-02 15:43:16.597598,1625350958548
685.0,2025-05-02 15:43:17.597905,1626351264529
686.9,2025-05-02 15:43:18.598210,1627351570491
687.1,2025-05-02 15:43:19.598543,1628351904046
686.9,2025-05-02 15:43:20.598917,1629352278990
686.9,2025-05-02 15:43:21.600145,1630353504785
686.0,2025-05-02 15:43:22.600468,1631353828415
686.6,2025-05-02 15:43:23.600787,1632354147173
684.9,2025-05-02 15:43:24.601154,1633354514228
683.5,2025-05-02 15:43:25.601495,1634354856950
678.0,2025-05-02 15:43:26.602697,1635356057116
678.7,2025-05-02 15:43:27.603026,1636356387671
674.6,2025-05-02 15:43:28.603352,1637356711670
671.1,2025-05-02 15:43:29.603665,1638357023762
665.5,2025-05-02 15:43:30.604013,1639357375836
669.2,2025-05-02 15:43:31.605252,1640358612113
662.1,2025-05-02 15:43:32.605583,1641358942538
664.1,2025-05-02 15:43:33.605908,1642359266982
664.8,2025-05-02 15:43:34.606465,1643359829889
666.4,2025-05-02 15:43:35.606995,1644360357296
667.9,2025-05-02 15:43:36.608128,1645361489073
668.3,2025-05-02 15:43:37.608447,1646361807035
665.6,2025-05-02 15:43:38.608764,1647362123572
668.2,2025-05-02 15:43:39.609133,1648362493645
669.2,2025-05-02 15:43:40.609714,1649363082570
670.0,2025-05-02 15:43:41.611225,1650364591607
