TEMP,Date/Time,Exact Time [ns]
22.554,2025-05-02 16:40:15.045645,5043799009399
22.555,2025-05-02 16:40:16.046106,5044799470565
22.555,2025-05-02 16:40:17.046642,5045800024472
22.555,2025-05-02 16:40:18.047118,5046800482453
22.555,2025-05-02 16:40:19.047607,5047800972249
22.555,2025-05-02 16:40:20.048146,5048801511155
22.556,2025-05-02 16:40:21.048649,5049802013710
22.556,2025-05-02 16:40:22.049524,5050802889525
22.556,2025-05-02 16:40:23.050412,5051803783746
22.556,2025-05-02 16:40:24.052086,5052805448727
22.556,2025-05-02 16:40:25.053148,5053806516430
22.556,2025-05-02 16:40:26.053765,5054807129911
22.556,2025-05-02 16:40:27.054280,5055807644614
22.557,2025-05-02 16:40:28.055090,5056808454373
22.557,2025-05-02 16:40:29.055661,5057809025483
22.558,2025-05-02 16:40:30.056174,5058809538723
22.558,2025-05-02 16:40:31.056690,5059810054927
22.56,2025-05-02 16:40:32.057902,5060811263130
22.56,2025-05-02 16:40:33.058677,5061812043370
22.561,2025-05-02 16:40:34.059201,5062812567277
22.562,2025-05-02 16:40:35.059737,5063813101980
22.563,2025-05-02 16:40:36.060260,5064813624646
22.564,2025-05-02 16:40:37.060760,5065814124053
22.565,2025-05-02 16:40:38.061287,5066814651978
22.567,2025-05-02 16:40:39.061787,5067815151774
22.569,2025-05-02 16:40:40.062294,5068815658310
22.571,2025-05-02 16:40:41.063272,5069816636402
22.573,2025-05-02 16:40:42.064047,5070817418790
22.575,2025-05-02 16:40:43.064698,5071818061919
22.578,2025-05-02 16:40:44.065464,5072818828197
22.582,2025-05-02 16:40:45.065978,5073819342418
22.585,2025-05-02 16:40:46.069815,5074823180288
22.589,2025-05-02 16:40:47.070679,5075824044343
22.593,2025-05-02 16:40:48.071185,5076824549676
22.597,2025-05-02 16:40:49.071686,5077825050212
22.6,2025-05-02 16:40:50.072607,5078825969989
22.603,2025-05-02 16:40:51.076040,5079829404044
22.606,2025-05-02 16:40:52.076900,5080830265877
22.609,2025-05-02 16:40:53.077445,5081830808339
22.612,2025-05-02 16:40:54.078368,5082831728042
22.614,2025-05-02 16:40:55.078741,5083832103579
22.616,2025-05-02 16:40:56.079084,5084832449226
22.618,2025-05-02 16:40:57.079569,5085832933170
22.62,2025-05-02 16:40:58.080034,5086833397744
22.623,2025-05-02 16:40:59.080502,5087833865206
22.624,2025-05-02 16:41:00.080956,5088834320280
22.626,2025-05-02 16:41:01.081483,5089834849001
22.627,2025-05-02 16:41:02.082022,5090835387223
22.628,2025-05-02 16:41:03.082792,5091836165037
22.627,2025-05-02 16:41:04.083487,5092836850981
22.625,2025-05-02 16:41:05.084724,5093838082925
22.622,2025-05-02 16:41:06.085188,5094838553461
22.62,2025-05-02 16:41:07.085731,5095839095220
22.616,2025-05-02 16:41:08.086323,5096839687830
22.612,2025-05-02 16:41:09.086845,5097840210108
22.608,2025-05-02 16:41:10.087386,5098840750292
22.603,2025-05-02 16:41:11.087982,5099841346384
22.599,2025-05-02 16:41:12.089707,5100843071995
22.595,2025-05-02 16:41:13.090407,5101843767290
22.59,2025-05-02 16:41:14.090864,5102844230031
22.585,2025-05-02 16:41:15.091367,5103844731863
22.582,2025-05-02 16:41:16.092421,5104845794177
22.578,2025-05-02 16:41:17.094107,5105847466436
22.575,2025-05-02 16:41:18.094429,5106847786973
22.571,2025-05-02 16:41:19.095439,5107848800157
22.568,2025-05-02 16:41:20.095798,5108849159360
22.565,2025-05-02 16:41:21.096250,5109849615397
22.562,2025-05-02 16:41:22.097119,5110850484248
22.56,2025-05-02 16:41:23.098010,5111851369729
22.558,2025-05-02 16:41:24.098756,5112852128876
22.556,2025-05-02 16:41:25.099441,5113852805246
22.555,2025-05-02 16:41:26.100025,5114853389301
22.553,2025-05-02 16:41:27.100542,5115853907671
22.552,2025-05-02 16:41:28.101048,5116854414041
22.55,2025-05-02 16:41:29.101858,5117855218429
22.549,2025-05-02 16:41:30.102176,5118855540447
22.547,2025-05-02 16:41:31.102663,5119856026854
22.546,2025-05-02 16:41:32.103188,5120856551075
22.545,2025-05-02 16:41:33.104024,5121857383964
22.543,2025-05-02 16:41:34.104355,5122857714926
22.542,2025-05-02 16:41:35.104779,5123858144296
22.54,2025-05-02 16:41:36.105647,5124859005554
22.54,2025-05-02 16:41:37.106405,5125859765072
22.54,2025-05-02 16:41:38.106786,5126860144887
22.539,2025-05-02 16:41:39.107193,5127860557182
22.538,2025-05-02 16:41:40.107702,5128861065959
22.537,2025-05-02 16:41:41.108171,5129861534181
22.537,2025-05-02 16:41:42.108642,5130862005606
22.536,2025-05-02 16:41:43.109117,5131862482050
22.537,2025-05-02 16:41:44.109604,5132862969790
22.537,2025-05-02 16:41:45.110170,5133863534068
22.537,2025-05-02 16:41:46.110688,5134864052363
22.537,2025-05-02 16:41:47.111353,5135864718344
22.538,2025-05-02 16:41:48.111902,5136865267084
22.538,2025-05-02 16:41:49.112973,5137866337602
22.538,2025-05-02 16:41:50.113600,5138866965935
22.538,2025-05-02 16:41:51.114120,5139867484749
22.54,2025-05-02 16:41:52.114629,5140867994175
22.54,2025-05-02 16:41:53.115129,5141868493267
22.54,2025-05-02 16:41:54.115621,5142868986525
22.541,2025-05-02 16:41:55.116257,5143869620839
22.541,2025-05-02 16:41:56.116760,5144870125320
22.541,2025-05-02 16:41:57.117257,5145870621672
22.542,2025-05-02 16:41:58.117842,5146871207523
22.543,2025-05-02 16:41:59.118349,5147871713504
22.544,2025-05-02 16:42:00.119400,5148872761373
22.544,2025-05-02 16:42:01.120284,5149873647799
22.545,2025-05-02 16:42:02.121288,5150874652780
22.545,2025-05-02 16:42:03.123131,5151876503427
22.546,2025-05-02 16:42:04.124300,5152877664241
22.548,2025-05-02 16:42:05.125296,5153878659796
22.549,2025-05-02 16:42:06.126445,5154879809740
22.55,2025-05-02 16:42:07.126947,5155880312369
22.55,2025-05-02 16:42:08.127566,5156880930295
22.551,2025-05-02 16:42:09.128069,5157881433090
22.552,2025-05-02 16:42:10.128568,5158881932516
22.553,2025-05-02 16:42:11.129135,5159882498959
22.554,2025-05-02 16:42:12.129708,5160883072422
22.555,2025-05-02 16:42:13.130273,5161883637699
22.556,2025-05-02 16:42:14.131114,5162884480106
22.556,2025-05-02 16:42:15.132017,5163885381068
22.557,2025-05-02 16:42:16.132863,5164886227679
22.558,2025-05-02 16:42:17.133748,5165887113197
22.559,2025-05-02 16:42:18.134618,5166887982178
22.56,2025-05-02 16:42:19.135396,5167888760658
22.561,2025-05-02 16:42:20.135933,5168889297139
22.562,2025-05-02 16:42:21.136425,5169889789065
22.563,2025-05-02 16:42:22.136963,5170890327471
22.564,2025-05-02 16:42:23.137770,5171891133878
22.565,2025-05-02 16:42:24.138559,5172891923211
22.566,2025-05-02 16:42:25.139032,5173892395710
22.567,2025-05-02 16:42:26.139507,5174892872284
22.567,2025-05-02 16:42:27.140009,5175893374246
22.568,2025-05-02 16:42:28.140513,5176893878394
22.57,2025-05-02 16:42:29.141011,5177894375652
22.571,2025-05-02 16:42:30.141549,5178894913856
22.573,2025-05-02 16:42:31.142312,5179895686003
22.575,2025-05-02 16:42:32.143018,5180896382077
22.576,2025-05-02 16:42:33.143502,5181896866928
22.578,2025-05-02 16:42:34.144836,5182898208612
22.579,2025-05-02 16:42:35.146332,5183899698279
22.581,2025-05-02 16:42:36.147204,5184900568519
22.583,2025-05-02 16:42:37.147695,5185901060351
22.585,2025-05-02 16:42:38.148480,5186901845499
22.587,2025-05-02 16:42:39.149292,5187902656406
22.589,2025-05-02 16:42:40.150533,5188903896998
22.591,2025-05-02 16:42:41.151745,5189905108812
22.593,2025-05-02 16:42:42.152509,5190905874645
22.595,2025-05-02 16:42:43.153351,5191906716089
22.596,2025-05-02 16:42:44.154748,5192908120218
22.598,2025-05-02 16:42:45.156145,5193909509939
22.6,2025-05-02 16:42:46.157014,5194910379513
22.602,2025-05-02 16:42:47.157508,5195910872771
22.604,2025-05-02 16:42:48.158373,5196911738104
22.605,2025-05-02 16:42:49.159234,5197912599122
22.607,2025-05-02 16:42:50.160096,5198913461029
22.608,2025-05-02 16:42:51.160905,5199914269528
22.608,2025-05-02 16:42:52.161941,5200915312768
22.609,2025-05-02 16:42:53.163298,5201916663879
22.609,2025-05-02 16:42:54.163794,5202917160526
22.61,2025-05-02 16:42:55.164272,5203917637378
22.61,2025-05-02 16:42:56.165368,5204918734581
22.611,2025-05-02 16:42:57.165916,5205919281691
22.611,2025-05-02 16:42:58.167198,5206920562654
22.612,2025-05-02 16:42:59.167763,5207921127246
22.612,2025-05-02 16:43:00.168369,5208921734041
22.612,2025-05-02 16:43:01.168861,5209922225689
22.612,2025-05-02 16:43:02.169744,5210923109985
22.612,2025-05-02 16:43:03.170234,5211923598391
22.613,2025-05-02 16:43:04.170717,5212924081817
22.613,2025-05-02 16:43:05.171202,5213924566927
22.613,2025-05-02 16:43:06.171674,5214925038149
22.614,2025-05-02 16:43:07.172125,5215925489648
22.614,2025-05-02 16:43:08.172894,5216926258463
22.614,2025-05-02 16:43:09.173377,5217926742073
22.615,2025-05-02 16:43:10.173856,5218927221147
22.615,2025-05-02 16:43:11.174342,5219927707868
22.616,2025-05-02 16:43:12.175863,5220929227016
22.616,2025-05-02 16:43:13.176339,5221929704589
22.616,2025-05-02 16:43:14.178032,5222931397052
22.616,2025-05-02 16:43:15.178522,5223931887847
22.617,2025-05-02 16:43:16.182375,5224935738865
22.616,2025-05-02 16:43:17.182890,5225936254253
22.616,2025-05-02 16:43:18.183378,5226936742920
22.615,2025-05-02 16:43:19.183906,5227937270123
22.613,2025-05-02 16:43:20.184396,5228937761178
22.61,2025-05-02 16:43:21.188894,5229942258807
22.609,2025-05-02 16:43:22.189287,5230942647788
22.607,2025-05-02 16:43:23.189851,5231943223176
22.605,2025-05-02 16:43:24.190500,5232943864657
22.604,2025-05-02 16:43:25.190996,5233944360952
22.603,2025-05-02 16:43:26.191581,5234944946322
22.603,2025-05-02 16:43:27.192074,5235945438451
22.602,2025-05-02 16:43:28.192603,5236945967525
22.602,2025-05-02 16:43:29.193091,5237946455209
22.601,2025-05-02 16:43:30.193575,5238946938505
22.6,2025-05-02 16:43:31.194138,5239947503727
22.6,2025-05-02 16:43:32.194634,5240947999763
22.598,2025-05-02 16:43:33.195576,5241948940966
22.595,2025-05-02 16:43:34.196905,5242950265725
22.591,2025-05-02 16:43:35.197248,5243950607261
22.586,2025-05-02 16:43:36.200855,5244954219112
22.579,2025-05-02 16:43:37.201384,5245954747797
22.57,2025-05-02 16:43:38.201872,5246955236426
22.561,2025-05-02 16:43:39.202370,5247955733888
22.55,2025-05-02 16:43:40.202913,5248956277943
22.54,2025-05-02 16:43:41.207094,5249960458980
22.529,2025-05-02 16:43:42.207983,5250961348794
22.519,2025-05-02 16:43:43.208517,5251961882553
22.511,2025-05-02 16:43:44.209043,5252962408663
22.501,2025-05-02 16:43:45.209688,5253963074533
22.492,2025-05-02 16:43:46.213491,5254966856273
22.483,2025-05-02 16:43:47.214049,5255967413939
22.474,2025-05-02 16:43:48.215130,5256968494105
22.463,2025-05-02 16:43:49.215581,5257968943642
22.45,2025-05-02 16:43:50.216027,5258969391530
22.437,2025-05-02 16:43:51.216564,5259969927918
22.422,2025-05-02 16:43:52.217032,5260970396788
22.405,2025-05-02 16:43:53.217490,5261970856158
22.388,2025-05-02 16:43:54.217980,5262971344324
22.369,2025-05-02 16:43:55.219129,5263972493805
22.353,2025-05-02 16:43:56.219719,5264973082712
22.335,2025-05-02 16:43:57.220308,5265973672693
22.318,2025-05-02 16:43:58.220805,5266974169636
22.302,2025-05-02 16:43:59.221420,5267974785562
22.288,2025-05-02 16:44:00.221905,5268975270191
22.276,2025-05-02 16:44:01.222518,5269975875579
22.264,2025-05-02 16:44:02.223031,5270976396115
22.255,2025-05-02 16:44:03.223495,5271976858837
22.246,2025-05-02 16:44:04.223975,5272977338707
22.239,2025-05-02 16:44:05.225065,5273978430669
22.235,2025-05-02 16:44:06.226333,5274979694354
22.233,2025-05-02 16:44:07.227016,5275980375409
22.233,2025-05-02 16:44:08.227448,5276980811945
22.235,2025-05-02 16:44:09.228982,5277982341019
22.241,2025-05-02 16:44:10.229401,5278982765722
22.249,2025-05-02 16:44:11.230215,5279983579814
22.259,2025-05-02 16:44:12.231022,5280984386924
22.269,2025-05-02 16:44:13.231512,5281984875702
22.278,2025-05-02 16:44:14.232610,5282985975331
22.286,2025-05-02 16:44:15.233693,5283987057645
22.292,2025-05-02 16:44:16.237951,5284991315329
22.297,2025-05-02 16:44:17.238449,5285991813421
22.3,2025-05-02 16:44:18.239365,5286992730532
22.304,2025-05-02 16:44:19.239858,5287993222661
22.307,2025-05-02 16:44:20.240388,5288993752160
22.31,2025-05-02 16:44:21.244192,5289997550697
22.314,2025-05-02 16:44:22.244798,5290998163659
22.318,2025-05-02 16:44:23.245311,5291998674788
22.323,2025-05-02 16:44:24.246513,5292999878176
22.326,2025-05-02 16:44:25.247046,5294000410231
22.331,2025-05-02 16:44:26.250855,5295004219546
22.332,2025-05-02 16:44:27.251366,5296004730360
22.331,2025-05-02 16:44:28.251934,5297005309211
22.329,2025-05-02 16:44:29.252462,5298005826248
22.325,2025-05-02 16:44:30.253001,5299006377080
22.319,2025-05-02 16:44:31.253597,5300006983950
22.312,2025-05-02 16:44:32.254096,5301007460135
22.303,2025-05-02 16:44:33.254696,5302008055412
22.294,2025-05-02 16:44:34.255188,5303008551893
22.284,2025-05-02 16:44:35.255665,5304009029522
22.273,2025-05-02 16:44:36.256255,5305009619632
22.261,2025-05-02 16:44:37.256781,5306010145243
22.249,2025-05-02 16:44:38.257865,5307011226057
22.236,2025-05-02 16:44:39.258496,5308011855612
22.224,2025-05-02 16:44:40.258950,5309012315852
22.21,2025-05-02 16:44:41.260120,5310013480833
22.197,2025-05-02 16:44:42.260458,5311013822832
22.185,2025-05-02 16:44:43.260960,5312014323369
22.173,2025-05-02 16:44:44.261431,5313014794109
22.163,2025-05-02 16:44:45.261932,5314015296145
22.152,2025-05-02 16:44:46.262433,5315015797700
22.142,2025-05-02 16:44:47.262942,5316016307218
22.133,2025-05-02 16:44:48.263483,5317016846181
22.125,2025-05-02 16:44:49.264072,5318017436310
22.116,2025-05-02 16:44:50.264660,5319018023846
22.109,2025-05-02 16:44:51.265246,5320018609549
22.103,2025-05-02 16:44:52.265829,5321019193549
22.096,2025-05-02 16:44:53.266408,5322019773437
22.091,2025-05-02 16:44:54.267015,5323020378881
22.088,2025-05-02 16:44:55.267581,5324020945084
22.088,2025-05-02 16:44:56.268614,5325021977602
22.088,2025-05-02 16:44:57.269235,5326022599749
22.092,2025-05-02 16:44:58.269750,5327023114989
22.097,2025-05-02 16:44:59.270301,5328023665396
22.104,2025-05-02 16:45:00.271219,5329024579766
22.114,2025-05-02 16:45:01.271553,5330024912784
22.126,2025-05-02 16:45:02.271889,5331025248098
22.14,2025-05-02 16:45:03.272303,5332025668098
22.155,2025-05-02 16:45:04.273040,5333026413060
22.171,2025-05-02 16:45:05.273683,5334027047059
22.188,2025-05-02 16:45:06.274170,5335027534448
22.206,2025-05-02 16:45:07.274676,5336028040836
22.223,2025-05-02 16:45:08.275808,5337029181409
22.24,2025-05-02 16:45:09.276908,5338030281409
22.258,2025-05-02 16:45:10.277548,5339030912279
22.274,2025-05-02 16:45:11.278081,5340031446371
22.29,2025-05-02 16:45:12.278557,5341031920759
22.305,2025-05-02 16:45:13.279035,5342032399295
22.319,2025-05-02 16:45:14.280072,5343033436091
22.333,2025-05-02 16:45:15.280544,5344033907998
22.345,2025-05-02 16:45:16.281024,5345034387997
22.357,2025-05-02 16:45:17.281514,5346034879015
22.368,2025-05-02 16:45:18.282037,5347035400941
22.379,2025-05-02 16:45:19.282531,5348035895866
22.389,2025-05-02 16:45:20.283045,5349036409736
22.399,2025-05-02 16:45:21.283541,5350036905587
22.408,2025-05-02 16:45:22.284046,5351037410327
22.417,2025-05-02 16:45:23.284544,5352037908975
22.425,2025-05-02 16:45:24.285058,5353038422622
22.433,2025-05-02 16:45:25.285610,5354038975066
22.442,2025-05-02 16:45:26.286116,5355039481639
22.45,2025-05-02 16:45:27.286630,5356039994602
22.457,2025-05-02 16:45:28.287148,5357040514046
22.464,2025-05-02 16:45:29.287649,5358041014138
22.47,2025-05-02 16:45:30.289005,5359042370100
22.476,2025-05-02 16:45:31.290738,5360044104636
22.482,2025-05-02 16:45:32.291894,5361045257599
22.487,2025-05-02 16:45:33.292900,5362046261895
22.492,2025-05-02 16:45:34.293316,5363046675320
22.496,2025-05-02 16:45:35.293788,5364047152708
22.499,2025-05-02 16:45:36.294361,5365047726633
22.503,2025-05-02 16:45:37.294956,5366048321318
22.506,2025-05-02 16:45:38.295534,5367048898929
22.508,2025-05-02 16:45:39.296329,5368049701558
22.51,2025-05-02 16:45:40.297201,5369050566520
22.511,2025-05-02 16:45:41.298463,5370051821223
22.512,2025-05-02 16:45:42.299042,5371052400260
22.513,2025-05-02 16:45:43.300280,5372053641148
22.514,2025-05-02 16:45:44.300727,5373054102555
22.515,2025-05-02 16:45:45.301169,5374054529813
22.516,2025-05-02 16:45:46.301621,5375054982553
22.516,2025-05-02 16:45:47.302076,5376055437164
22.517,2025-05-02 16:45:48.302858,5377056219034
22.518,2025-05-02 16:45:49.303707,5378057069015
22.518,2025-05-02 16:45:50.304157,5379057517033
22.518,2025-05-02 16:45:51.304647,5380058009625
22.518,2025-05-02 16:45:52.305117,5381058477976
22.518,2025-05-02 16:45:53.305539,5382058898031
22.518,2025-05-02 16:45:54.305961,5383059320197
22.518,2025-05-02 16:45:55.306507,5384059871511
22.519,2025-05-02 16:45:56.307082,5385060445529
22.518,2025-05-02 16:45:57.310940,5386064304825
22.517,2025-05-02 16:45:58.311442,5387064806454
22.517,2025-05-02 16:45:59.311927,5388065292231
22.517,2025-05-02 16:46:00.312461,5389065826341
22.517,2025-05-02 16:46:01.312938,5390066302582
22.517,2025-05-02 16:46:02.313858,5391067216766
22.516,2025-05-02 16:46:03.314317,5392067681784
22.516,2025-05-02 16:46:04.315156,5393068527302
22.516,2025-05-02 16:46:05.315834,5394069199042
22.516,2025-05-02 16:46:06.317271,5395070645245
22.516,2025-05-02 16:46:07.318382,5396071746782
22.515,2025-05-02 16:46:08.319522,5397072886800
22.514,2025-05-02 16:46:09.320679,5398074043892
22.513,2025-05-02 16:46:10.321228,5399074593169
22.512,2025-05-02 16:46:11.322699,5400076058946
22.51,2025-05-02 16:46:12.323145,5401076510742
22.508,2025-05-02 16:46:13.323690,5402077055537
22.507,2025-05-02 16:46:14.324456,5403077828222
22.505,2025-05-02 16:46:15.325179,5404078542832
22.504,2025-05-02 16:46:16.326341,5405079701869
22.502,2025-05-02 16:46:17.329876,5406083241053
22.501,2025-05-02 16:46:18.330385,5407083750460
22.5,2025-05-02 16:46:19.331299,5408084660071
22.499,2025-05-02 16:46:20.331757,5409085121422
22.499,2025-05-02 16:46:21.332568,5410085928514
22.499,2025-05-02 16:46:22.336466,5411089828717
22.5,2025-05-02 16:46:23.337633,5412090996754
22.5,2025-05-02 16:46:24.338095,5413091458549
22.501,2025-05-02 16:46:25.338557,5414091921141
22.503,2025-05-02 16:46:26.339319,5415092681641
22.504,2025-05-02 16:46:27.339858,5416093221918
22.506,2025-05-02 16:46:28.340613,5417093975065
22.507,2025-05-02 16:46:29.341690,5418095056398
22.508,2025-05-02 16:46:30.342445,5419095817083
22.509,2025-05-02 16:46:31.343849,5420097207786
22.51,2025-05-02 16:46:32.344305,5421097669804
22.511,2025-05-02 16:46:33.344820,5422098184359
22.51,2025-05-02 16:46:34.345973,5423099338525
22.51,2025-05-02 16:46:35.346465,5424099829117
22.51,2025-05-02 16:46:36.346998,5425100361931
22.509,2025-05-02 16:46:37.347460,5426100823856
22.508,2025-05-02 16:46:38.347925,5427101289726
22.507,2025-05-02 16:46:39.351690,5428105054207
22.506,2025-05-02 16:46:40.352149,5429105512762
22.504,2025-05-02 16:46:41.352623,5430105987854
22.503,2025-05-02 16:46:42.353146,5431106510076
22.502,2025-05-02 16:46:43.353626,5432106991631
22.501,2025-05-02 16:46:44.354863,5433108221741
22.5,2025-05-02 16:46:45.355306,5434108669833
22.499,2025-05-02 16:46:46.356153,5435109512036
22.497,2025-05-02 16:46:47.356584,5436109948980
22.496,2025-05-02 16:46:48.357498,5437110864239
22.495,2025-05-02 16:46:49.358523,5438111883220
22.495,2025-05-02 16:46:50.359004,5439112369756
22.494,2025-05-02 16:46:51.360178,5440113539829
22.494,2025-05-02 16:46:52.360622,5441113986366
22.494,2025-05-02 16:46:53.361541,5442114905143
22.495,2025-05-02 16:46:54.362628,5443115987402
22.495,2025-05-02 16:46:55.363814,5444117173179
22.496,2025-05-02 16:46:56.364197,5445117562289
22.497,2025-05-02 16:46:57.365137,5446118496419
22.498,2025-05-02 16:46:58.365560,5447118924548
22.498,2025-05-02 16:46:59.366323,5448119696010
22.498,2025-05-02 16:47:00.367685,5449121047028
22.498,2025-05-02 16:47:01.368370,5450121728286
22.499,2025-05-02 16:47:02.368799,5451122163897
22.499,2025-05-02 16:47:03.369325,5452122689748
22.499,2025-05-02 16:47:04.370548,5453123913192
22.499,2025-05-02 16:47:05.371911,5454125273414
22.498,2025-05-02 16:47:06.372652,5455126014487
22.497,2025-05-02 16:47:07.373110,5456126473764
22.497,2025-05-02 16:47:08.373588,5457126952560
22.497,2025-05-02 16:47:09.374224,5458127590615
22.497,2025-05-02 16:47:10.374811,5459128176077
22.497,2025-05-02 16:47:11.375597,5460128972058
22.497,2025-05-02 16:47:12.376260,5461129625669
22.497,2025-05-02 16:47:13.377252,5462130617705
22.497,2025-05-02 16:47:14.378365,5463131723779
22.498,2025-05-02 16:47:15.382479,5464135837500
22.498,2025-05-02 16:47:16.382867,5465136231759
22.498,2025-05-02 16:47:17.383369,5466136733944
22.499,2025-05-02 16:47:18.383868,5467137231739
22.5,2025-05-02 16:47:19.384335,5468137700016
22.5,2025-05-02 16:47:20.384863,5469138226738
22.499,2025-05-02 16:47:21.385386,5470138750793
22.499,2025-05-02 16:47:22.385845,5471139208996
22.498,2025-05-02 16:47:23.386299,5472139661884
22.498,2025-05-02 16:47:24.386789,5473140152828
22.497,2025-05-02 16:47:25.387322,5474140686846
22.498,2025-05-02 16:47:26.387800,5475141163698
22.498,2025-05-02 16:47:27.388636,5476141998956
22.498,2025-05-02 16:47:28.389100,5477142465122
22.498,2025-05-02 16:47:29.389954,5478143314825
22.497,2025-05-02 16:47:30.394341,5479147703251
22.497,2025-05-02 16:47:31.394695,5480148053972
22.497,2025-05-02 16:47:32.395173,5481148537101
22.497,2025-05-02 16:47:33.396347,5482149712323
22.497,2025-05-02 16:47:34.396949,5483150313952
22.498,2025-05-02 16:47:35.402188,5484155551451
22.497,2025-05-02 16:47:36.403057,5485156421266
22.497,2025-05-02 16:47:37.403709,5486157076432
22.496,2025-05-02 16:47:38.404292,5487157657042
22.495,2025-05-02 16:47:39.405285,5488158650523
22.495,2025-05-02 16:47:40.409212,5489162576726
22.496,2025-05-02 16:47:41.409699,5490163065059
22.498,2025-05-02 16:47:42.410557,5491163923373
22.497,2025-05-02 16:47:43.411069,5492164434428
22.492,2025-05-02 16:47:44.411637,5493165001890
22.482,2025-05-02 16:47:45.412300,5494165664964
22.47,2025-05-02 16:47:46.412927,5495166293945
22.457,2025-05-02 16:47:47.414637,5496168017778
22.449,2025-05-02 16:47:48.415414,5497168775907
22.444,2025-05-02 16:47:49.416341,5498169711295
22.441,2025-05-02 16:47:50.421338,5499174700979
22.442,2025-05-02 16:47:51.421873,5500175235738
22.444,2025-05-02 16:47:52.422622,5501175985497
22.449,2025-05-02 16:47:53.423402,5502176764570
22.452,2025-05-02 16:47:54.423949,5503177312162
22.454,2025-05-02 16:47:55.424487,5504177848995
22.455,2025-05-02 16:47:56.424959,5505178321717
22.454,2025-05-02 16:47:57.425486,5506178850253
22.45,2025-05-02 16:47:58.425998,5507179360549
22.446,2025-05-02 16:47:59.426720,5508180083196
22.438,2025-05-02 16:48:00.427252,5509180621344
22.428,2025-05-02 16:48:01.427766,5510181142510
22.416,2025-05-02 16:48:02.428285,5511181650509
22.403,2025-05-02 16:48:03.428897,5512182255712
22.388,2025-05-02 16:48:04.429922,5513183283953
22.373,2025-05-02 16:48:05.434057,5514187422285
22.355,2025-05-02 16:48:06.434549,5515187913229
22.338,2025-05-02 16:48:07.435044,5516188408192
22.318,2025-05-02 16:48:08.435578,5517188941617
22.3,2025-05-02 16:48:09.436058,5518189423320
22.282,2025-05-02 16:48:10.437308,5519190668931
22.266,2025-05-02 16:48:11.438194,5520191558245
22.251,2025-05-02 16:48:12.439386,5521192745226
22.241,2025-05-02 16:48:13.439971,5522193341651
22.233,2025-05-02 16:48:14.440480,5523193845613
22.228,2025-05-02 16:48:15.444710,5524198074668
22.227,2025-05-02 16:48:16.445518,5525198890464
22.227,2025-05-02 16:48:17.447001,5526200362889
22.232,2025-05-02 16:48:18.447369,5527200730333
22.241,2025-05-02 16:48:19.447766,5528201128666
22.251,2025-05-02 16:48:20.451503,5529204866573
22.26,2025-05-02 16:48:21.452838,5530206203017
22.269,2025-05-02 16:48:22.453350,5531206716738
22.276,2025-05-02 16:48:23.453929,5532207293719
22.28,2025-05-02 16:48:24.454796,5533208160867
22.283,2025-05-02 16:48:25.458536,5534211900662
22.285,2025-05-02 16:48:26.459031,5535212395514
22.288,2025-05-02 16:48:27.459515,5536212878531
22.292,2025-05-02 16:48:28.460013,5537213376661
22.298,2025-05-02 16:48:29.460486,5538213850012
22.302,2025-05-02 16:48:30.461058,5539214423789
22.304,2025-05-02 16:48:31.462503,5540215864770
22.299,2025-05-02 16:48:32.462952,5541216316714
22.286,2025-05-02 16:48:33.464679,5542218037028
22.264,2025-05-02 16:48:34.465119,5543218483083
22.239,2025-05-02 16:48:35.468959,5544222323027
22.216,2025-05-02 16:48:36.469517,5545222881952
22.202,2025-05-02 16:48:37.470387,5546223751433
22.201,2025-05-02 16:48:38.471350,5547224711488
22.213,2025-05-02 16:48:39.471963,5548225320506
22.238,2025-05-02 16:48:40.472464,5549225826783
22.38,2025-05-02 16:48:41.472980,5550226343690
22.394,2025-05-02 16:48:42.473509,5551226872208
22.415,2025-05-02 16:48:43.474003,5552227367392
22.441,2025-05-02 16:48:44.474509,5553227872947
22.467,2025-05-02 16:48:45.478801,5554232162373
22.494,2025-05-02 16:48:46.479180,5555232539705
22.519,2025-05-02 16:48:47.479497,5556232853797
22.543,2025-05-02 16:48:48.479954,5557233318241
22.568,2025-05-02 16:48:49.480455,5558233817963
22.593,2025-05-02 16:48:50.480997,5559234363444
22.619,2025-05-02 16:48:51.481489,5560234852536
22.645,2025-05-02 16:48:52.481982,5561235347313
22.672,2025-05-02 16:48:53.482489,5562235853201
22.7,2025-05-02 16:48:54.482999,5563236362997
22.838,2025-05-02 16:48:55.484418,5564237780478
22.848,2025-05-02 16:48:56.484792,5565238150810
22.87,2025-05-02 16:48:57.485173,5566238537921
23.009,2025-05-02 16:48:58.485681,5567239045532
23.027,2025-05-02 16:48:59.486701,5568240063031
23.054,2025-05-02 16:49:00.491185,5569244548456
23.196,2025-05-02 16:49:01.491927,5570245285882
23.208,2025-05-02 16:49:02.492886,5571246245418
23.225,2025-05-02 16:49:03.493294,5572246654862
23.241,2025-05-02 16:49:04.493617,5573246975232
23.252,2025-05-02 16:49:05.494608,5574247970527
23.256,2025-05-02 16:49:06.496143,5575249507508
23.254,2025-05-02 16:49:07.496846,5576250208119
23.245,2025-05-02 16:49:08.497250,5577250610692
23.23,2025-05-02 16:49:09.497889,5578251248173
23.212,2025-05-02 16:49:10.501230,5579254594969
23.191,2025-05-02 16:49:11.501820,5580255184042
