TEMP,Date/Time,Exact Time [ns]
32.545,2025-05-02 15:36:32.405518,1221158880789
32.527,2025-05-02 15:36:33.405948,1222159311121
32.509,2025-05-02 15:36:34.406405,1223159768417
32.492,2025-05-02 15:36:35.406810,1224160173583
32.475,2025-05-02 15:36:36.407198,1225160560046
32.458,2025-05-02 15:36:37.407582,1226160945452
32.442,2025-05-02 15:36:38.407966,1227161328359
32.425,2025-05-02 15:36:39.408432,1228161795488
32.41,2025-05-02 15:36:40.408834,1229162197413
32.396,2025-05-02 15:36:41.409224,1230162587228
32.383,2025-05-02 15:36:42.409662,1231163025875
32.37,2025-05-02 15:36:43.410050,1232163413504
32.359,2025-05-02 15:36:44.410487,1233163850615
32.349,2025-05-02 15:36:45.410907,1234164272151
32.341,2025-05-02 15:36:46.411305,1235164667521
32.333,2025-05-02 15:36:47.411702,1236165064965
32.326,2025-05-02 15:36:48.412093,1237165455983
32.32,2025-05-02 15:36:49.412537,1238165900130
32.315,2025-05-02 15:36:50.412935,1239166298833
32.31,2025-05-02 15:36:51.413389,1240166752203
32.307,2025-05-02 15:36:52.413772,1241167135573
32.306,2025-05-02 15:36:53.414147,1242167510480
32.306,2025-05-02 15:36:54.414597,1243167960924
32.307,2025-05-02 15:36:55.415014,1244168377793
32.309,2025-05-02 15:36:56.415407,1245168770885
32.313,2025-05-02 15:36:57.415827,1246169190385
32.317,2025-05-02 15:36:58.416228,1247169590495
32.322,2025-05-02 15:36:59.416705,1248170069532
32.326,2025-05-02 15:37:00.417174,1249170538198
32.331,2025-05-02 15:37:01.417595,1250170958864
32.334,2025-05-02 15:37:02.418006,1251171369382
32.338,2025-05-02 15:37:03.418430,1252171794918
32.34,2025-05-02 15:37:04.418919,1253172283251
32.342,2025-05-02 15:37:05.419339,1254172702658
32.344,2025-05-02 15:37:06.419743,1255173105565
32.344,2025-05-02 15:37:07.420153,1256173517546
32.344,2025-05-02 15:37:08.420563,1257173925952
32.344,2025-05-02 15:37:09.421040,1258174404544
32.343,2025-05-02 15:37:10.421445,1259174808340
32.342,2025-05-02 15:37:11.421864,1260175229043
32.341,2025-05-02 15:37:12.422268,1261175631950
32.341,2025-05-02 15:37:13.422679,1262176044023
32.34,2025-05-02 15:37:14.423156,1263176519930
32.34,2025-05-02 15:37:15.423584,1264176948596
32.338,2025-05-02 15:37:16.424002,1265177366170
32.337,2025-05-02 15:37:17.424414,1266177777336
32.335,2025-05-02 15:37:18.424808,1267178170632
32.334,2025-05-02 15:37:19.425270,1268178635001
32.331,2025-05-02 15:37:20.425680,1269179043297
32.328,2025-05-02 15:37:21.426110,1270179474222
32.323,2025-05-02 15:37:22.426530,1271179893870
32.317,2025-05-02 15:37:23.426959,1272180321592
32.312,2025-05-02 15:37:24.427446,1273180809795
32.308,2025-05-02 15:37:25.427860,1274181224109
32.303,2025-05-02 15:37:26.428267,1275181630293
32.301,2025-05-02 15:37:27.428682,1276182045497
32.298,2025-05-02 15:37:28.429091,1277182454440
32.296,2025-05-02 15:37:29.429545,1278182908421
32.295,2025-05-02 15:37:30.430018,1279183382717
32.295,2025-05-02 15:37:31.430443,1280183807457
32.295,2025-05-02 15:37:32.430905,1281184268512
32.295,2025-05-02 15:37:33.431338,1282184702845
32.296,2025-05-02 15:37:34.431814,1283185178270
32.299,2025-05-02 15:37:35.432225,1284185589121
32.302,2025-05-02 15:37:36.432632,1285185995954
32.304,2025-05-02 15:37:37.433049,1286186412713
32.308,2025-05-02 15:37:38.433510,1287186873120
32.31,2025-05-02 15:37:39.433992,1288187357601
32.313,2025-05-02 15:37:40.434394,1289187757767
32.313,2025-05-02 15:37:41.434813,1290188176766
32.315,2025-05-02 15:37:42.435215,1291188577839
32.315,2025-05-02 15:37:43.435625,1292188988746
32.316,2025-05-02 15:37:44.436108,1293189471449
32.315,2025-05-02 15:37:45.436532,1294189896319
32.316,2025-05-02 15:37:46.436948,1295190310800
32.315,2025-05-02 15:37:47.437403,1296190766577
32.316,2025-05-02 15:37:48.437817,1297191179929
32.315,2025-05-02 15:37:49.438300,1298191664020
32.318,2025-05-02 15:37:50.438727,1299192089983
32.319,2025-05-02 15:37:51.439142,1300192506149
32.322,2025-05-02 15:37:52.439561,1301192924500
32.328,2025-05-02 15:37:53.440018,1302193381796
32.334,2025-05-02 15:37:54.440428,1303193792073
32.341,2025-05-02 15:37:55.440901,1304194264906
32.351,2025-05-02 15:37:56.441308,1305194671516
32.363,2025-05-02 15:37:57.441743,1306195107497
32.376,2025-05-02 15:37:58.442161,1307195525034
32.373,2025-05-02 15:37:59.442578,1308195941996
32.188,2025-05-02 15:38:00.443091,1309196455940
31.854,2025-05-02 15:38:01.443524,1310196888458
31.313,2025-05-02 15:38:02.443940,1311197302605
30.853,2025-05-02 15:38:03.444366,1312197730031
30.52,2025-05-02 15:38:04.444782,1313198145456
29.939,2025-05-02 15:38:05.445255,1314198618974
29.474,2025-05-02 15:38:06.445674,1315199038936
28.995,2025-05-02 15:38:07.446093,1316199457491
28.517,2025-05-02 15:38:08.446565,1317199928991
28.022,2025-05-02 15:38:09.447020,1318200384101
27.507,2025-05-02 15:38:10.451012,1319204375267
27.015,2025-05-02 15:38:11.451440,1320204805822
26.45,2025-05-02 15:38:12.451860,1321205224803
25.949,2025-05-02 15:38:13.452266,1322205630302
25.606,2025-05-02 15:38:14.452668,1323206032228
25.176,2025-05-02 15:38:15.453158,1324206523209
24.783,2025-05-02 15:38:16.453576,1325206940745
24.421,2025-05-02 15:38:17.453989,1326207352930
24.106,2025-05-02 15:38:18.454399,1327207762318
23.815,2025-05-02 15:38:19.454831,1328208194984
23.554,2025-05-02 15:38:20.455337,1329208700965
23.313,2025-05-02 15:38:21.455772,1330209137001
23.103,2025-05-02 15:38:22.456235,1331209599556
22.922,2025-05-02 15:38:23.456662,1332210025926
22.751,2025-05-02 15:38:24.457093,1333210456166
22.601,2025-05-02 15:38:25.457569,1334210932962
22.466,2025-05-02 15:38:26.457980,1335211344554
22.316,2025-05-02 15:38:27.458406,1336211769831
22.296,2025-05-02 15:38:28.458848,1337212211534
22.139,2025-05-02 15:38:29.459272,1338212634848
22.119,2025-05-02 15:38:30.459797,1339213161329
21.983,2025-05-02 15:38:31.460225,1340213589662
21.968,2025-05-02 15:38:32.460635,1341213999291
21.944,2025-05-02 15:38:33.461062,1342214426105
21.914,2025-05-02 15:38:34.461486,1343214850160
21.777,2025-05-02 15:38:35.461976,1344215340049
21.767,2025-05-02 15:38:36.462396,1345215760418
21.753,2025-05-02 15:38:37.462833,1346216197677
21.736,2025-05-02 15:38:38.463270,1347216633621
21.717,2025-05-02 15:38:39.463702,1348217065917
21.698,2025-05-02 15:38:40.464188,1349217551842
21.679,2025-05-02 15:38:41.464623,1350217987452
21.661,2025-05-02 15:38:42.465073,1351218437100
21.643,2025-05-02 15:38:43.465487,1352218850599
21.627,2025-05-02 15:38:44.465918,1353219282117
21.613,2025-05-02 15:38:45.466422,1354219787691
21.6,2025-05-02 15:38:46.466853,1355220217783
21.588,2025-05-02 15:38:47.467278,1356220642079
21.576,2025-05-02 15:38:48.467692,1357221055578
21.565,2025-05-02 15:38:49.468100,1358221464837
21.556,2025-05-02 15:38:50.468635,1359221999132
21.546,2025-05-02 15:38:51.469068,1360222431965
21.536,2025-05-02 15:38:52.469493,1361222856983
21.53,2025-05-02 15:38:53.469909,1362223273482
21.522,2025-05-02 15:38:54.470333,1363223697611
21.515,2025-05-02 15:38:55.470822,1364224186407
21.509,2025-05-02 15:38:56.471248,1365224611758
21.505,2025-05-02 15:38:57.471681,1366225045702
21.5,2025-05-02 15:38:58.472119,1367225483424
21.497,2025-05-02 15:38:59.472590,1368225954497
21.495,2025-05-02 15:39:00.473032,1369226396719
21.493,2025-05-02 15:39:01.473768,1370227141052
21.492,2025-05-02 15:39:02.474332,1371227696329
21.492,2025-05-02 15:39:03.474790,1372228155513
21.491,2025-05-02 15:39:04.475225,1373228589476
21.491,2025-05-02 15:39:05.475658,1374229022290
21.49,2025-05-02 15:39:06.476148,1375229512012
21.49,2025-05-02 15:39:07.476585,1376229949900
21.49,2025-05-02 15:39:08.477004,1377230367844
21.489,2025-05-02 15:39:09.477431,1378230795510
21.488,2025-05-02 15:39:10.477856,1379231219287
21.487,2025-05-02 15:39:11.478344,1380231708194
21.487,2025-05-02 15:39:12.478782,1381232145804
21.486,2025-05-02 15:39:13.479250,1382232614674
21.486,2025-05-02 15:39:14.479675,1383233038340
21.486,2025-05-02 15:39:15.480117,1384233481858
21.487,2025-05-02 15:39:16.480613,1385233977080
21.488,2025-05-02 15:39:17.481042,1386234407172
21.488,2025-05-02 15:39:18.481451,1387234814875
21.489,2025-05-02 15:39:19.481869,1388235233245
21.488,2025-05-02 15:39:20.482291,1389235654540
21.486,2025-05-02 15:39:21.482838,1390236207614
21.483,2025-05-02 15:39:22.483279,1391236643335
21.478,2025-05-02 15:39:23.483705,1392237069687
21.474,2025-05-02 15:39:24.484354,1393237725223
21.474,2025-05-02 15:39:25.484886,1394238249130
21.477,2025-05-02 15:39:26.485370,1395238734852
21.484,2025-05-02 15:39:27.485800,1396239165777
21.494,2025-05-02 15:39:28.486225,1397239589276
21.507,2025-05-02 15:39:29.486647,1398240029424
21.522,2025-05-02 15:39:30.487067,1399240431608
21.538,2025-05-02 15:39:31.487565,1400240930923
21.556,2025-05-02 15:39:32.488042,1401241405496
21.576,2025-05-02 15:39:33.488488,1402241851829
21.596,2025-05-02 15:39:34.488920,1403242284810
21.617,2025-05-02 15:39:35.489339,1404242701309
21.64,2025-05-02 15:39:36.489827,1405243191327
21.662,2025-05-02 15:39:37.490259,1406243623456
21.685,2025-05-02 15:39:38.490678,1407244042585
21.709,2025-05-02 15:39:39.491107,1408244471418
21.735,2025-05-02 15:39:40.491541,1409244905510
21.759,2025-05-02 15:39:41.492024,1410245388750
21.783,2025-05-02 15:39:42.492450,1411245814490
21.805,2025-05-02 15:39:43.492850,1412246213341
21.827,2025-05-02 15:39:44.493300,1413246663119
21.847,2025-05-02 15:39:45.493725,1414247089785
21.864,2025-05-02 15:39:46.494219,1415247583469
21.877,2025-05-02 15:39:47.494661,1416248025043
21.889,2025-05-02 15:39:48.495088,1417248452950
21.898,2025-05-02 15:39:49.495518,1418248880782
21.904,2025-05-02 15:39:50.495941,1419249305078
21.905,2025-05-02 15:39:51.496455,1420249818744
21.903,2025-05-02 15:39:52.496932,1421250296206
21.899,2025-05-02 15:39:53.497352,1422250714372
21.892,2025-05-02 15:39:54.497789,1423251153576
21.882,2025-05-02 15:39:55.498211,1424251574779
21.871,2025-05-02 15:39:56.498717,1425252081704
21.857,2025-05-02 15:39:57.499156,1426252520111
21.843,2025-05-02 15:39:58.499586,1427252950388
21.829,2025-05-02 15:39:59.500014,1428253377499
21.814,2025-05-02 15:40:00.500454,1429253818109
21.8,2025-05-02 15:40:01.500965,1430254329812
21.786,2025-05-02 15:40:02.501408,1431254772275
21.773,2025-05-02 15:40:03.501909,1432255273700
21.761,2025-05-02 15:40:04.502362,1433255725144
21.749,2025-05-02 15:40:05.502795,1434256159421
21.739,2025-05-02 15:40:06.503283,1435256647050
21.73,2025-05-02 15:40:07.503710,1436257074309
21.721,2025-05-02 15:40:08.504131,1437257495604
21.713,2025-05-02 15:40:09.504560,1438257924011
21.707,2025-05-02 15:40:10.504964,1439258327436
21.701,2025-05-02 15:40:11.505461,1440258825547
21.695,2025-05-02 15:40:12.505925,1441259289491
21.69,2025-05-02 15:40:13.506570,1442259940749
21.685,2025-05-02 15:40:14.507192,1443260554804
21.68,2025-05-02 15:40:15.507632,1444260997452
21.676,2025-05-02 15:40:16.508131,1445261495266
21.672,2025-05-02 15:40:17.508564,1446261927284
21.668,2025-05-02 15:40:18.508980,1447262342987
21.664,2025-05-02 15:40:19.509398,1448262761301
21.661,2025-05-02 15:40:20.509828,1449263191616
21.658,2025-05-02 15:40:21.510352,1450263716374
21.655,2025-05-02 15:40:22.510795,1451264159059
21.652,2025-05-02 15:40:23.511216,1452264580392
21.649,2025-05-02 15:40:24.511639,1453265002743
21.646,2025-05-02 15:40:25.512062,1454265426039
21.642,2025-05-02 15:40:26.512598,1455265961112
21.639,2025-05-02 15:40:27.513045,1456266409130
21.636,2025-05-02 15:40:28.513486,1457266850203
21.631,2025-05-02 15:40:29.513916,1458267279999
21.628,2025-05-02 15:40:30.514328,1459267691591
21.624,2025-05-02 15:40:31.514824,1460268188868
21.621,2025-05-02 15:40:32.515263,1461268626646
21.617,2025-05-02 15:40:33.515726,1462269090552
21.614,2025-05-02 15:40:34.516205,1463269568181
21.611,2025-05-02 15:40:35.516639,1464270003051
21.607,2025-05-02 15:40:36.517124,1465270488439
21.605,2025-05-02 15:40:37.517552,1466270916513
21.602,2025-05-02 15:40:38.517979,1467271342846
21.6,2025-05-02 15:40:39.518419,1468271783086
21.598,2025-05-02 15:40:40.518851,1469272215993
21.596,2025-05-02 15:40:41.519353,1470272717677
21.596,2025-05-02 15:40:42.519783,1471273147621
21.595,2025-05-02 15:40:43.520226,1472273590380
21.594,2025-05-02 15:40:44.520655,1473274018731
21.594,2025-05-02 15:40:45.521140,1474274504193
21.595,2025-05-02 15:40:46.521662,1475275026137
21.596,2025-05-02 15:40:47.522099,1476275463062
21.599,2025-05-02 15:40:48.522510,1477275874395
21.601,2025-05-02 15:40:49.522944,1478276309043
21.605,2025-05-02 15:40:50.523368,1479276732468
21.61,2025-05-02 15:40:51.523875,1480277239245
21.617,2025-05-02 15:40:52.524302,1481277666893
21.623,2025-05-02 15:40:53.524719,1482278082189
21.629,2025-05-02 15:40:54.525151,1483278514947
21.637,2025-05-02 15:40:55.525575,1484278938706
21.645,2025-05-02 15:40:56.526078,1485279441965
21.653,2025-05-02 15:40:57.526563,1486279927094
21.662,2025-05-02 15:40:58.526998,1487280362630
21.67,2025-05-02 15:40:59.527415,1488280780074
21.678,2025-05-02 15:41:00.527846,1489281210481
21.684,2025-05-02 15:41:01.528351,1490281715628
21.691,2025-05-02 15:41:02.528783,1491282147220
21.696,2025-05-02 15:41:03.529223,1492282586201
21.7,2025-05-02 15:41:04.529663,1493283027330
21.702,2025-05-02 15:41:05.530130,1494283494978
21.705,2025-05-02 15:41:06.530624,1495283990070
21.707,2025-05-02 15:41:07.531068,1496284432699
21.707,2025-05-02 15:41:08.531491,1497284855754
21.706,2025-05-02 15:41:09.531943,1498285307272
21.704,2025-05-02 15:41:10.532385,1499285749604
21.701,2025-05-02 15:41:11.532873,1500286238604
21.696,2025-05-02 15:41:12.533315,1501286680085
21.692,2025-05-02 15:41:13.533752,1502287116325
21.686,2025-05-02 15:41:14.534190,1503287554861
21.681,2025-05-02 15:41:15.534636,1504288014361
21.675,2025-05-02 15:41:16.535189,1505288554971
21.671,2025-05-02 15:41:17.535648,1506289012248
21.665,2025-05-02 15:41:18.536083,1507289448044
21.66,2025-05-02 15:41:19.536516,1508289879117
21.655,2025-05-02 15:41:20.536929,1509290292839
21.651,2025-05-02 15:41:21.537374,1510290738376
21.646,2025-05-02 15:41:22.537882,1511291246079
21.642,2025-05-02 15:41:23.538330,1512291693115
21.639,2025-05-02 15:41:24.538791,1513292153800
21.637,2025-05-02 15:41:25.539230,1514292593299
21.635,2025-05-02 15:41:26.539651,1515293015817
21.635,2025-05-02 15:41:27.540099,1516293463502
21.635,2025-05-02 15:41:28.540769,1517294140168
21.635,2025-05-02 15:41:29.541359,1518294723074
21.635,2025-05-02 15:41:30.541801,1519295164907
21.635,2025-05-02 15:41:31.542237,1520295601184
21.636,2025-05-02 15:41:32.542699,1521296065350
21.638,2025-05-02 15:41:33.543146,1522296510072
21.64,2025-05-02 15:41:34.543575,1523296938460
21.643,2025-05-02 15:41:35.544070,1524297434608
21.642,2025-05-02 15:41:36.544722,1525298092774
21.643,2025-05-02 15:41:37.545277,1526298641107
21.646,2025-05-02 15:41:38.545758,1527299123051
21.648,2025-05-02 15:41:39.546192,1528299556513
21.651,2025-05-02 15:41:40.546968,1529300338661
21.651,2025-05-02 15:41:41.547552,1530300915993
21.653,2025-05-02 15:41:42.547977,1531301340974
21.654,2025-05-02 15:41:43.548402,1532301766492
21.658,2025-05-02 15:41:44.548836,1533302200343
21.663,2025-05-02 15:41:45.549280,1534302643824
21.668,2025-05-02 15:41:46.549793,1535303157620
21.675,2025-05-02 15:41:47.550229,1536303593101
21.682,2025-05-02 15:41:48.550928,1537304298915
21.692,2025-05-02 15:41:49.551484,1538304848174
21.704,2025-05-02 15:41:50.551917,1539305281118
21.718,2025-05-02 15:41:51.552374,1540305738821
21.733,2025-05-02 15:41:52.552822,1541306186450
21.747,2025-05-02 15:41:53.553506,1542306877005
21.765,2025-05-02 15:41:54.554052,1543307415541
21.781,2025-05-02 15:41:55.554491,1544307855078
21.796,2025-05-02 15:41:56.554957,1545308320281
21.814,2025-05-02 15:41:57.555704,1546309076854
21.834,2025-05-02 15:41:58.556510,1547309881520
21.856,2025-05-02 15:41:59.557083,1548310445853
21.879,2025-05-02 15:42:00.557516,1549310880075
21.903,2025-05-02 15:42:01.557949,1550311313389
21.929,2025-05-02 15:42:02.558442,1551311806962
21.957,2025-05-02 15:42:03.558902,1552312267832
21.984,2025-05-02 15:42:04.559357,1553312721831
22.112,2025-05-02 15:42:05.560034,1554313406905
22.116,2025-05-02 15:42:06.560603,1555313967182
22.126,2025-05-02 15:42:07.561113,1556314477237
22.14,2025-05-02 15:42:08.561580,1557314944755
22.158,2025-05-02 15:42:09.562020,1558315385162
22.179,2025-05-02 15:42:10.562544,1559315910772
22.204,2025-05-02 15:42:11.563108,1560316473549
22.232,2025-05-02 15:42:12.563562,1561316926567
22.368,2025-05-02 15:42:13.564000,1562317363493
22.377,2025-05-02 15:42:14.564412,1563317775937
22.396,2025-05-02 15:42:15.564847,1564318211195
22.421,2025-05-02 15:42:16.565305,1565318669658
22.451,2025-05-02 15:42:17.565736,1566319099953
22.597,2025-05-02 15:42:18.566242,1567319606564
22.61,2025-05-02 15:42:19.566728,1568320092748
22.633,2025-05-02 15:42:20.567163,1569320526285
22.662,2025-05-02 15:42:21.567604,1570320968599
22.805,2025-05-02 15:42:22.568030,1571321393654
22.817,2025-05-02 15:42:23.568529,1572321893894
22.838,2025-05-02 15:42:24.568967,1573322331560
22.863,2025-05-02 15:42:25.569388,1574322752041
22.892,2025-05-02 15:42:26.570027,1575323398115
22.923,2025-05-02 15:42:27.570594,1576323958466
23.061,2025-05-02 15:42:28.571062,1577324427095
23.067,2025-05-02 15:42:29.571513,1578324876613
23.077,2025-05-02 15:42:30.571932,1579325296038
23.089,2025-05-02 15:42:31.572365,1580325729204
23.101,2025-05-02 15:42:32.573063,1581326434741
23.111,2025-05-02 15:42:33.573639,1582327003222
23.119,2025-05-02 15:42:34.574089,1583327453480
23.122,2025-05-02 15:42:35.574552,1584327916368
23.121,2025-05-02 15:42:36.575214,1585328585442
23.116,2025-05-02 15:42:37.575767,1586329132089
23.106,2025-05-02 15:42:38.576201,1587329565885
23.092,2025-05-02 15:42:39.576641,1588330007014
23.073,2025-05-02 15:42:40.577094,1589330458773
23.047,2025-05-02 15:42:41.577537,1590330900957
23.019,2025-05-02 15:42:42.577966,1591331330124
22.88,2025-05-02 15:42:43.578706,1592332079160
22.871,2025-05-02 15:42:44.579269,1593332632493
22.855,2025-05-02 15:42:45.579742,1594333107603
22.839,2025-05-02 15:42:46.580256,1595333620306
22.821,2025-05-02 15:42:47.580974,1596334346509
22.803,2025-05-02 15:42:48.581542,1597334906731
22.785,2025-05-02 15:42:49.581962,1598335327230
22.768,2025-05-02 15:42:50.582382,1599335745637
22.752,2025-05-02 15:42:51.582897,1600336261359
22.735,2025-05-02 15:42:52.583330,1601336694969
22.719,2025-05-02 15:42:53.583765,1602337129265
22.703,2025-05-02 15:42:54.584205,1603337569394
22.685,2025-05-02 15:42:55.584628,1604337992375
22.667,2025-05-02 15:42:56.585147,1605338512504
22.648,2025-05-02 15:42:57.585595,1606338960022
22.63,2025-05-02 15:42:58.586021,1607339384910
22.611,2025-05-02 15:42:59.586495,1608339859650
22.594,2025-05-02 15:43:00.586928,1609340291687
22.575,2025-05-02 15:43:01.587440,1610340804779
22.556,2025-05-02 15:43:02.587885,1611341250186
22.537,2025-05-02 15:43:03.588333,1612341697407
22.519,2025-05-02 15:43:04.588772,1613342135629
22.502,2025-05-02 15:43:05.589204,1614342568091
22.486,2025-05-02 15:43:06.589710,1615343074054
22.471,2025-05-02 15:43:07.590145,1616343510072
22.456,2025-05-02 15:43:08.590567,1617343932108
22.443,2025-05-02 15:43:09.591031,1618344397052
22.43,2025-05-02 15:43:10.591510,1619344875366
22.418,2025-05-02 15:43:11.592034,1620345398606
22.405,2025-05-02 15:43:12.592470,1621345835124
22.393,2025-05-02 15:43:13.592898,1622346261864
22.382,2025-05-02 15:43:14.593318,1623346681234
22.37,2025-05-02 15:43:15.593991,1624347358974
22.36,2025-05-02 15:43:16.594500,1625347864418
22.349,2025-05-02 15:43:17.595003,1626348367325
22.339,2025-05-02 15:43:18.595473,1627348850917
22.329,2025-05-02 15:43:19.595962,1628349341564
22.318,2025-05-02 15:43:20.596512,1629349875693
22.307,2025-05-02 15:43:21.597067,1630350431600
22.295,2025-05-02 15:43:22.597561,1631350935729
22.283,2025-05-02 15:43:23.598087,1632351459192
22.271,2025-05-02 15:43:24.598556,1633351936024
22.259,2025-05-02 15:43:25.599076,1634352441376
22.247,2025-05-02 15:43:26.599607,1635352971097
22.234,2025-05-02 15:43:27.600117,1636353491189
22.22,2025-05-02 15:43:28.600661,1637354034911
22.202,2025-05-02 15:43:29.601153,1638354526614
22.176,2025-05-02 15:43:30.601628,1639354991039
22.025,2025-05-02 15:43:31.602142,1640355522039
22.005,2025-05-02 15:43:32.602634,1641356020816
21.866,2025-05-02 15:43:33.603197,1642356561852
21.843,2025-05-02 15:43:34.603890,1643357262185
21.692,2025-05-02 15:43:35.604507,1644357871870
21.673,2025-05-02 15:43:36.605010,1645358373591
21.525,2025-05-02 15:43:37.605430,1646358792665
21.511,2025-05-02 15:43:38.605855,1647359218109
21.486,2025-05-02 15:43:39.606304,1648359669201
21.455,2025-05-02 15:43:40.606988,1649360359996
21.298,2025-05-02 15:43:41.607912,1650361284070
