TEMP,Date/Time,Exact Time [ns]
28.543,2025-05-02 16:17:41.840278,3690593657132
28.529,2025-05-02 16:17:42.840827,3691594191187
28.515,2025-05-02 16:17:43.841312,3692594676667
28.5,2025-05-02 16:17:44.841788,3693595151296
